TITLE="T"
VARIABLES="ts","tc","Tr","Tm"
0	-1.8	27.41463415	27.41524876
0.002	-1.798	27.42654345	27.41524876
0.004	-1.796	27.37147485	27.41501524
0.006	-1.794	27.35956555	27.41656205
0.008	-1.792	27.40720274	27.41787534
0.01	-1.79	27.40272485	27.41764183
0.012	-1.788	27.39529345	27.41857589
0.014	-1.786	27.41463415	27.4187216
0.016	-1.784	27.37147485	27.41895512
0.018	-1.782	27.40272485	27.42026841
0.02	-1.78	27.42654345	27.42058973
0.022	-1.778	27.40272485	27.41904292
0.024	-1.776	27.45036204	27.41950995
0.026	-1.774	27.40272485	27.41927644
0.028	-1.772	27.39081555	27.41974347
0.03	-1.77	27.40272485	27.42091105
0.032	-1.768	27.43845274	27.42161159
0.034	-1.766	27.45036204	27.42137808
0.036	-1.764	27.45779345	27.42067753
0.038	-1.762	27.42654345	27.41959776
0.04	-1.76	27.45036204	27.41913072
0.042	-1.758	27.42654345	27.41913072
0.044	-1.756	27.40272485	27.41866369
0.046	-1.754	27.43845274	27.41796315
0.048	-1.752	27.39081555	27.41711688
0.05	-1.75	27.46227134	27.41758392
0.052	-1.748	27.40272485	27.41557008
0.054	-1.746	27.37890625	27.41557008
0.056	-1.744	27.39081555	27.41650414
0.058	-1.742	27.39529345	27.41589139
0.06	-1.74	27.42654345	27.41650414
0.062	-1.738	27.40272485	27.41603711
0.064	-1.736	27.43845274	27.41565788
0.066	-1.734	27.41463415	27.41542436
0.068	-1.732	27.41463415	27.41612491
0.07	-1.73	27.43102134	27.41659194
0.072	-1.728	27.41463415	27.41720469
0.074	-1.726	27.37890625	27.41673766
0.076	-1.724	27.43845274	27.4174382
0.078	-1.722	27.37147485	27.4174382
0.08	-1.72	27.46227134	27.41851798
0.082	-1.718	27.45036204	27.41758392
0.084	-1.716	27.40272485	27.41688337
0.086	-1.714	27.40272485	27.41781743
0.088	-1.712	27.40272485	27.41805095
0.09	-1.71	27.42654345	27.41790523
0.092	-1.708	27.40272485	27.41767172
0.094	-1.706	27.43845274	27.41860578
0.096	-1.704	27.43845274	27.41729249
0.098	-1.702	27.41463415	27.41729249
0.1	-1.7	27.45036204	79.61278106
0.102	-1.698	27.41463415	79.61209398
0.104	-1.696	27.41463415	79.61209398
0.106	-1.694	27.45036204	79.61278106
0.108	-1.692	27.42654345	79.61172205
0.11	-1.69	27.39529345	79.61149302
0.112	-1.688	27.45036204	79.61163593
0.114	-1.686	27.40272485	79.61163593
0.116	-1.684	27.42654345	79.61186496
0.118	-1.682	27.43845274	79.61186496
0.12	-1.68	27.41911204	79.61140691
0.122	-1.678	27.34765625	79.61109177
0.124	-1.676	27.42654345	79.61177885
0.126	-1.674	27.43845274	79.61200787
0.128	-1.672	27.42654345	79.61154982
0.13	-1.67	27.45036204	79.61086275
0.132	-1.668	27.43845274	79.61063372
0.134	-1.666	27.42654345	79.60911666
0.136	-1.664	27.41463415	79.60888763
0.138	-1.662	27.40272485	79.6094886
0.14	-1.66	27.40272485	79.60994665
0.142	-1.658	27.45036204	79.6104047
0.144	-1.656	27.40272485	79.60971762
0.146	-1.654	27.36699695	79.6104047
0.148	-1.652	27.39529345	79.6122369
0.15	-1.65	27.41463415	79.61260883
0.152	-1.648	27.35956555	79.61260883
0.154	-1.646	27.40272485	79.61481297
0.156	-1.644	27.42654345	79.61504199
0.158	-1.642	27.35956555	79.61421201
0.16	-1.64	27.42654345	79.61527102
0.162	-1.638	27.40272485	79.61444103
0.164	-1.636	27.38338415	79.61535713
0.166	-1.634	27.42654345	79.61558616
0.168	-1.632	27.45036204	79.61558616
0.17	-1.63	27.43845274	79.61535713
0.172	-1.628	27.46227134	79.61618712
0.174	-1.626	27.39081555	79.61527102
0.176	-1.624	27.41463415	79.61572907
0.178	-1.622	27.43845274	79.61595809
0.18	-1.62	27.42654345	79.61572907
0.182	-1.618	27.41463415	79.61572907
0.184	-1.616	27.41463415	79.61467006
0.186	-1.614	27.45036204	79.61512811
0.188	-1.612	27.41463415	79.61489908
0.19	-1.61	27.39529345	79.61535713
0.192	-1.608	27.41463415	79.61595809
0.194	-1.606	27.45036204	79.61641614
0.196	-1.604	27.37147485	79.61641614
0.198	-1.602	27.43845274	79.61701711			
0.2	-1.6	27.40272485	27.42137808
0.202	-1.598	27.41463415	27.42114456
0.204	-1.596	27.41463415	27.42114456
0.206	-1.594	27.45036204	27.42207863
0.208	-1.592	27.39529345	27.42184511
0.21	-1.59	27.41463415	27.42199082
0.212	-1.588	27.40272485	27.42245786
0.214	-1.586	27.45036204	27.42292489
0.216	-1.584	27.41463415	27.42245786
0.218	-1.582	27.42654345	27.42222434
0.22	-1.58	27.41463415	27.42269137
0.222	-1.578	27.40272485	27.42245786
0.224	-1.576	27.38338415	27.42292489
0.226	-1.574	27.43845274	27.42353763
0.228	-1.572	27.41463415	27.4230706
0.23	-1.57	27.39081555	27.42283708
0.232	-1.568	27.43845274	27.42353763
0.234	-1.566	27.35956555	27.42447169
0.236	-1.564	27.41463415	27.42531795
0.238	-1.562	27.44588415	27.42555147
0.24	-1.56	27.42654345	27.42493873
0.242	-1.558	27.42654345	27.42540576
0.244	-1.556	27.41463415	27.42493873
0.246	-1.554	27.43845274	27.42432598
0.248	-1.552	27.46227134	27.42362543
0.25	-1.55	27.41463415	27.42339192
0.252	-1.548	27.41463415	27.42245786
0.254	-1.546	27.47418064	27.42292489
0.256	-1.544	27.41463415	27.42129028
0.258	-1.542	27.38338415	27.42190302
0.26	-1.54	27.41463415	27.42204874
0.262	-1.538	27.38338415	27.42134819
0.264	-1.536	27.45036204	27.42242797
0.266	-1.534	27.39529345	27.42196093
0.268	-1.532	27.42654345	27.42327423
0.27	-1.53	27.43845274	27.42304071
0.272	-1.528	27.48161204	27.42304071
0.274	-1.526	27.41463415	27.4214939
0.276	-1.524	27.41463415	27.4214939
0.278	-1.522	27.42654345	27.42196093
0.28	-1.52	27.42654345	27.42172742
0.282	-1.518	27.42654345	27.42219445
0.284	-1.516	27.35956555	27.4215817
0.286	-1.514	27.43845274	27.422895
0.288	-1.512	27.43845274	27.42266148
0.29	-1.51	27.43845274	27.42242797
0.292	-1.508	27.42654345	27.42172742
0.294	-1.506	27.43845274	27.42088116
0.296	-1.504	27.45036204	27.41980138
0.298	-1.502	27.40272485	27.4186338
0.3	-1.5	27.43845274	27.41886732
0.302	-1.498	27.39081555	27.41778754
0.304	-1.496	27.41463415	27.41848809
0.306	-1.494	27.46227134	27.41825457
0.308	-1.492	27.43845274	27.41647425
0.31	-1.49	27.40272485	27.41670777
0.312	-1.488	27.43845274	27.41609502
0.314	-1.486	27.42654345	27.41562799
0.316	-1.484	27.42654345	27.41562799
0.318	-1.482	27.40272485	27.41539447
0.32	-1.48	27.45036204	27.41492744
0.322	-1.478	27.40272485	27.41469393
0.324	-1.476	27.42654345	27.41492744
0.326	-1.474	27.41463415	27.41530667
0.328	-1.472	27.41463415	27.41507316
0.33	-1.47	27.40272485	27.41460612
0.332	-1.468	27.42654345	27.41460612
0.334	-1.466	27.48608994	27.41521887
0.336	-1.464	27.40272485	27.41358426
0.338	-1.462	27.42654345	27.41358426
0.34	-1.46	27.41463415	27.41311723
0.342	-1.458	27.45036204	27.41358426
0.344	-1.456	27.40272485	27.41288371
0.346	-1.454	27.38338415	27.41297151
0.348	-1.452	27.40272485	27.41451832
0.35	-1.45	27.45036204	27.41521887
0.352	-1.448	27.36699695	27.41413909
0.354	-1.446	27.43845274	27.41446041
0.356	-1.444	27.39081555	27.4142269
0.358	-1.442	27.44588415	27.41384767
0.36	-1.44	27.39081555	27.4130014
0.362	-1.438	27.37890625	27.41346844
0.364	-1.436	27.43845274	27.4144025
0.366	-1.434	27.42654345	27.4144025
0.368	-1.432	27.46227134	27.41416898
0.37	-1.43	27.41463415	27.41276789
0.372	-1.428	27.43845274	27.41323492
0.374	-1.426	27.40272485	27.41238866
0.376	-1.424	27.41463415	27.41238866
0.378	-1.422	27.43845274	27.41238866
0.38	-1.42	27.41463415	27.41238866
0.382	-1.418	27.45036204	27.41247646
0.384	-1.416	27.39529345	27.4115424
0.386	-1.414	27.42654345	27.41177591
0.388	-1.412	27.42654345	27.41177591
0.39	-1.41	27.42654345	27.4115424
0.392	-1.408	27.40272485	27.41130888
0.394	-1.406	27.38338415	27.41224295
0.396	-1.404	27.38338415	27.41332272
0.398	-1.402	27.39081555	27.41402327
0.4	-1.4	27.41463415	27.41378975
0.402	-1.398	27.38338415	27.41355624
0.404	-1.396	27.42654345	27.41393547
0.406	-1.394	27.40272485	27.41416898
0.408	-1.392	27.37147485	27.41416898
0.41	-1.39	27.45036204	27.41524876
0.412	-1.388	27.37147485	27.41393547
0.414	-1.386	27.41463415	27.41501524
0.416	-1.384	27.42654345	27.41478173
0.418	-1.382	27.41463415	27.41501524
0.42	-1.38	27.37890625	27.4143147
