,y1{power: 1.0}_x1,C_x1,dx1/dx0{power: 1.0}_x1,x1{power: 1.0} * d^2x1/dx0^2{power: 1.0}_x1,"t{power: 1.0, dim: 0.0}_x1",d^2x1/dx0^2{power: 1.0}_x1,dx1/dx0{power: 1.0} * y1{power: 1.0}_x1,dy1/dx0{power: 1.0}_x1,x1{power: 1.0}_y1,C_y1,dy1/dx0{power: 1.0}_y1,"t{power: 1.0, dim: 0.0} * y1{power: 1.0}_y1","t{power: 1.0, dim: 0.0} * d^2y1/dx0^2{power: 1.0}_y1",y1{power: 1.0}_y1,y1{power: 1.0} * dy1/dx0{power: 1.0}_y1
0,0.019945410311550008,-0.01051015642839465,-1.0,0.0,0.0,0.0,0.0,0.0,-0.025232584071401408,0.01891094218434956,-1.0,0.0,0.0,0.0,0.0
1,0.0,-6.946572989124252e-06,0.0,1.2803038226685062,1.2414988176684865e-07,-1.0,0.0,0.0,-0.025232584071401408,0.01891094218434956,-1.0,0.0,0.0,0.0,0.0
2,0.019945410311550008,-0.01051015642839465,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006701889106143313,-1.0,-0.00017443737767306632,0.0,0.0,0.0
3,0.019945410311550008,-0.01051015642839465,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032421779605203385,0.0,0.0,-1.0,-0.05664606702209475,0.0
4,0.0,0.0009052658530314639,-1.0,0.0,-1.3828663834703448e-05,0.0,1.221949211274958,0.0,0.0,0.006701889106143313,-1.0,-0.00017443737767306632,0.0,0.0,0.0
5,0.0,-2.779743992655933e-05,0.0,-1.0,1.6734844046468826e-07,0.7244430840399348,0.0,0.0011735913152331437,0.0,0.032421779605203385,0.0,0.0,-1.0,-0.05664606702209475,0.0
6,0.019945410311550008,-0.01051015642839465,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018552167231310399,0.5734376451927596,0.0,0.0,-0.0027617461173670373,-1.0
7,0.0,-2.779743992655933e-05,0.0,-1.0,1.6734844046468826e-07,0.7244430840399348,0.0,0.0011735913152331437,0.0,0.0018552167231310399,0.5734376451927596,0.0,0.0,-0.0027617461173670373,-1.0
