,y1{power: 1.0}_x1,C_x1,dx1/dx0{power: 1.0}_x1,"dy1/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_x1",x1{power: 1.0}_x1,dy1/dx0{power: 1.0}_x1,y1{power: 1.0} * x1{power: 1.0}_x1,d^2x1/dx0^2{power: 1.0}_x1,"t{power: 1.0, dim: 0.0}_x1",x1{power: 1.0}_y1,y1{power: 1.0}_y1,C_y1,y1{power: 1.0} * dy1/dx0{power: 1.0}_y1,d^2y1/dx0^2{power: 1.0}_y1,y1{power: 1.0} * x1{power: 1.0}_y1,dy1/dx0{power: 1.0}_y1,"t{power: 1.0, dim: 0.0} * x1{power: 1.0}_y1"
0,0.05394450300114178,-0.026542542418758606,-1.0,-0.0015045203859057141,0.0,0.0,0.0,0.0,0.0,-0.02874285291185271,-0.016044052448458426,0.009401430200114864,-1.0,0.0,0.0,0.0,0.0
1,0.0,0.00112864171111099,-1.0,0.0,-0.31446516952196196,-0.37091739152149583,0.6204141099361826,0.0,0.0,0.0,-0.004482768473745544,0.0022111718741242748,0.0,-1.0,0.0,0.0,0.0
2,0.0,-0.00043286513260660327,-1.0,0.0,-0.40421993214246865,0.0,0.8625774281273162,0.0,0.0,0.0016752376034743664,0.0,-0.0001080543864136917,0.0,-1.0,0.0,0.0,0.0
3,0.0,-0.00043286513260660327,-1.0,0.0,-0.40417330536296187,0.0,0.8624811750722162,0.0,0.0,-0.03408833154942632,-0.004803376998656345,0.0024891103781157493,1.9831170994398517,0.0,0.06588892352437499,-1.0,0.0
4,0.0,0.00020935791938795622,0.0,0.0,-0.005344213976302702,0.0,0.0,-1.0,7.565948674825842e-07,0.0,0.0,0.0018431099494093108,0.0,0.0,0.0,-1.0,-0.0002773463345415309
5,0.0,-0.00043286513260660327,-1.0,0.0,-0.40417330536296187,0.0,0.8624811750722162,0.0,0.0,-0.00013671051609462587,-0.0008919215808161766,0.00045360300953377233,-1.0,0.0,0.0,0.48951740861667553,0.0
