,y1{power: 1.0}_x1,d^2x1/dx0^2{power: 1.0}_x1,C_x1,d^2x1/dx0^2{power: 1.0} * x1{power: 1.0}_x1,y1{power: 1.0} * x1{power: 1.0}_x1,dx1/dx0{power: 1.0}_x1,dy1/dx0{power: 1.0}_x1,x1{power: 1.0}_x1,d^2x1/dx0^2{power: 1.0} * y1{power: 1.0}_x1,"t{power: 1.0, dim: 0.0}_x1",C_y1,y1{power: 1.0} * dy1/dx0{power: 1.0}_y1,y1{power: 1.0}_y1,dy1/dx0{power: 1.0}_y1,d^2y1/dx0^2{power: 1.0} * x1{power: 1.0}_y1,d^2x1/dx0^2{power: 1.0}_y1,d^2y1/dx0^2{power: 1.0}_y1,d^2y1/dx0^2{power: 1.0} * y1{power: 1.0}_y1,dx1/dx0{power: 1.0}_y1,dy1/dx0{power: 1.0} * x1{power: 1.0}_y1
0,0.0075001790310202324,0.36995950821633994,-0.0004224162781146122,-1.0,-0.0098484361443376,0.0,0.0,0.0,0.0,0.0,0.00044681811545161754,-1.0,-0.0009617154758192879,0.4697877513667445,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,4.063216168957137e-05,0.0,0.0,-1.0,0.3304355881248659,0.0,0.0,0.0,6.605717141289409e-06,0.0,0.0,0.0,-1.0,0.30828367409416846,0.0,0.0,0.0,0.0
2,0.0,0.0,4.063216168957137e-05,0.0,0.0,-1.0,0.3304355881248659,0.0,0.0,0.0,1.2434342133053067e-05,0.0,0.0,0.0,0.0,0.4102577962495157,-1.0,0.0,0.0,0.0
3,0.0075001790310202324,0.36995950821633994,-0.0004224162781146122,-1.0,-0.0098484361443376,0.0,0.0,0.0,0.0,0.0,5.128192661956883e-07,0.0,0.0,0.0,0.0,0.24002273077436131,0.0,-1.0,0.0,0.0
4,0.0,0.27461565837931395,0.0012763789820596893,0.0,0.0,0.0,0.0,-0.0018968274217247775,-1.0,0.0,0.00044681811545161754,-1.0,-0.0009617154758192879,0.4697877513667445,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0011650202017864002,0.0,0.0038308371547421923,0.0,0.0,0.0,0.0,-0.006542047896680979,-1.0,0.0,-0.0006920448878253585,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.4687603340894815,0.0
6,0.0,-1.0,0.0076124252386847256,0.0,0.0,0.0,0.0,-0.01103130313458092,0.0,-1.762797303365391e-06,0.00015829450091212882,0.0,-0.0003415476540332821,0.665679760236659,0.0,0.0,0.0,0.0,0.0,-1.0
7,0.0,0.12069543871819034,0.001790709249299963,-1.0,0.0,0.0,0.0,-0.002663020254485967,0.0,0.0,6.605717141289409e-06,0.0,0.0,0.0,-1.0,0.30828367409416846,0.0,0.0,0.0,0.0
