,C_x1,y1{power: 1.0} * d^2x1/dx0^2{power: 1.0}_x1,"y1{power: 1.0} * t{power: 1.0, dim: 0.0}_x1",d^2x1/dx0^2{power: 1.0}_x1,x1{power: 1.0}_x1,"d^2x1/dx0^2{power: 1.0} * cos{power: 1.0, dim: 0.0}_x1",dx1/dx0{power: 1.0}_x1,dy1/dx0{power: 1.0}_y1,x1{power: 1.0}_y1,C_y1,y1{power: 1.0} * dy1/dx0{power: 1.0}_y1,y1{power: 1.0}_y1,d^2y1/dx0^2{power: 1.0}_y1,d^2y1/dx0^2{power: 1.0} * y1{power: 1.0}_y1,x1{power: 1.0} * d^2y1/dx0^2{power: 1.0}_y1,"t{power: 1.0, dim: 0.0}_y1"
0,2.3073728542288634e-06,-1.0,-7.040506191258868e-08,0.29715014453416494,0.0,0.0,0.0,0.29574179249213667,0.0001764287152842955,-3.773643273118709e-05,-1.0,0.0,0.0,0.0,0.0,0.0
1,0.0022604951038468035,0.0,0.0,-1.0,-0.011412006381116552,0.0,0.0,0.0,0.0,0.00012905382612351528,0.0,-0.00044453000597213636,0.29025361678877787,-1.0,0.0,0.0
2,0.0022604951038468035,0.0,0.0,-1.0,-0.011412006381116552,0.0,0.0,0.0,0.0,0.00012087496454877594,0.0,-0.0004109059650275468,0.18737205672885168,0.0,-1.0,0.0
3,2.3073728542288634e-06,-1.0,-7.040506191258868e-08,0.29715014453416494,0.0,0.0,0.0,0.0,0.0,0.00012087496454877594,0.0,-0.0004109059650275468,0.18737205672885168,0.0,-1.0,0.0
4,3.154475496544172e-06,0.0,0.0,0.0,0.0,-1.0,0.0016900836142211258,0.29574179249213667,0.0001764287152842963,-3.773643273118722e-05,-1.0,0.0,0.0,0.0,0.0,0.0
5,3.154475496544172e-06,0.0,0.0,0.0,0.0,-1.0,0.0016900836142211258,0.0,0.0,0.00012311399746128864,0.0,-0.0004243421245395229,0.28338711276927814,-1.0,0.03634055036777679,0.0
6,6.647039466579457e-05,-1.0,0.0,0.2918604827575289,-0.0003362956860088691,0.0,0.0,0.0,0.0,0.00019220308425410898,0.0,-0.0006380619447993993,0.2848628670490679,-1.0,0.010216957786844187,-6.153469297337002e-08
7,2.3073728542288634e-06,-1.0,-7.040506191258868e-08,0.29715014453416494,0.0,0.0,0.0,0.0,0.0,0.00012905382612351528,0.0,-0.00044453000597213636,0.29025361678877787,-1.0,0.0,0.0
