,dy1/dx0{power: 1.0}_x1,C_x1,dx1/dx0{power: 1.0}_x1,"t{power: 1.0, dim: 0.0}_x1",x1{power: 1.0}_x1,d^2x1/dx0^2{power: 1.0} * x1{power: 1.0}_x1,dx1/dx0{power: 1.0} * x1{power: 1.0}_x1,dx1/dx0{power: 1.0} * y1{power: 1.0}_x1,y1{power: 1.0}_x1,d^2x1/dx0^2{power: 1.0}_x1,y1{power: 1.0}_y1,C_y1,d^2y1/dx0^2{power: 1.0} * x1{power: 1.0}_y1,"t{power: 1.0, dim: 0.0}_y1",d^2y1/dx0^2{power: 1.0}_y1,"x1{power: 1.0} * t{power: 1.0, dim: 0.0}_y1"
0,-0.23313361243528036,-0.000512727327001088,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010013621861485406,0.0009288276737328809,-1.0,-3.5089099754013904e-07,0.10385420146583656,0.0
1,0.0,0.0008524575725731681,0.0,-8.975089064790914e-07,-0.0027942144840930757,-1.0,0.0,0.0,0.0,0.0,-0.0010013638821232032,0.0009288276737328809,-1.0,-3.508756115624738e-07,0.10385443615547355,0.0
2,-0.23313361243528036,-0.000512727327001088,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005836457340818217,0.005209998359114583,0.0,0.0,-1.0,0.0
3,-0.09230914354290248,-0.0001421000810190093,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.001001362186148573,0.0009288276737329119,-1.0,-3.5089099754016313e-07,0.10385420146570927,0.0
4,0.0,0.00037711009308712676,0.9008362309693099,0.0,0.0,0.0,0.0,-1.0,-0.0004145228813416797,0.0,-0.005836457340818217,0.005209998359114583,0.0,0.0,-1.0,0.0
5,0.0,0.0014333003169453202,0.0,0.0,-0.005221668615445713,0.0,0.0,0.0,0.0,-1.0,-0.008703863264624724,0.008103975302023588,0.0,0.0,-1.0,-1.289391771599774e-05
6,0.0,0.0003771100930871412,0.9008362309693099,0.0,0.0,0.0,0.0,-1.0,-0.0004145228813416958,0.0,-0.008703863264624724,0.008103975302023588,0.0,0.0,-1.0,-1.289391771599774e-05
7,0.0,0.00012790826479834407,0.0,0.0,-0.0004708246206037897,-1.0,0.0,0.0,0.0,0.25057900711241904,-0.008703864287328252,0.008103975302023588,0.0,0.0,-1.0,-1.2893882611174466e-05
