,y1{power: 1.0}_x1,C_x1,dx1/dx0{power: 1.0}_x1,dy1/dx0{power: 1.0}_x1,d^2x1/dx0^2{power: 1.0}_x1,d^2x1/dx0^2{power: 1.0} * y1{power: 1.0}_x1,x1{power: 1.0}_x1,x1{power: 1.0} * d^2x1/dx0^2{power: 1.0}_x1,"t{power: 1.0, dim: 0.0} * dy1/dx0{power: 1.0}_x1",C_y1,x1{power: 1.0} * d^2y1/dx0^2{power: 1.0}_y1,y1{power: 1.0}_y1,d^2y1/dx0^2{power: 1.0}_y1,y1{power: 1.0} * x1{power: 1.0}_y1,x1{power: 1.0}_y1,dy1/dx0{power: 1.0}_y1,y1{power: 1.0} * dy1/dx0{power: 1.0}_y1,"t{power: 1.0, dim: 0.0}_y1"
0,-0.04093342407818079,0.013165649097121689,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001569903661750984,-1.0,-0.0004883197193287045,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.04093342407818079,0.013165649097121689,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172164517447053e-05,-1.0,-0.00025434639848934967,0.013898465397350237,0.0,0.0,0.0,0.0,0.0
2,0.0,6.732234521673041e-07,0.0,-0.018067600380418946,-1.0,0.0,0.0,0.0,0.0,0.003424094811815131,0.0,-0.01066182109554053,-1.0,0.0,0.0,0.0,0.0,0.0
3,0.0,8.967538923532916e-05,0.0,0.0,0.0,-1.0,-0.0017403065377786017,0.0,0.0,0.003424094811815131,0.0,-0.01066182109554053,-1.0,0.0,0.0,0.0,0.0,0.0
4,0.0,-7.522660432287722e-07,0.0002449904612229374,-8.867050917906563e-05,0.04799583524882617,0.0,0.0,-1.0,0.0,1.8281781975261355e-05,-1.0,-5.1544435159635614e-05,0.03319341336328489,-0.004838654234104822,0.0015298969404732967,0.0,0.0,0.0
5,0.0,0.00019326701144678146,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0014747972723674172,-7.059152713983484e-06,0.0,0.0,0.0,0.0,0.0,0.32625949298012674,-1.0,4.909182294747592e-08
6,0.0,5.676039626653716e-05,0.0,0.0,0.25829622682393627,-1.0,-0.0010483797482271238,0.0,0.0,0.003424094811815131,0.0,-0.01066182109554053,-1.0,0.0,0.0,0.0,0.0,0.0
7,-7.873958173552063e-05,2.461026371358734e-05,0.0,0.0,0.04753974832089123,0.0,0.0,-1.0,0.0,8.172164517447179e-05,-1.0,-0.0002543463984893537,0.013898465397348592,0.0,0.0,0.0,0.0,0.0
