,x1{power: 1.0}_x1,"t{power: 1.0, dim: 0.0}_x1",C_x1,d^2x1/dx0^2{power: 1.0}_x1,d^2x1/dx0^2{power: 1.0} * y1{power: 1.0}_x1,d^2x1/dx0^2{power: 1.0} * x1{power: 1.0}_x1,y1{power: 1.0}_x1,"d^2x1/dx0^2{power: 1.0} * cos{power: 1.0, dim: 0.0}_x1",dx1/dx0{power: 1.0}_x1,dy1/dx0{power: 1.0}_x1,y1{power: 1.0}_y1,C_y1,d^2y1/dx0^2{power: 1.0} * y1{power: 1.0}_y1,d^2y1/dx0^2{power: 1.0}_y1,x1{power: 1.0}_y1,dy1/dx0{power: 1.0}_y1,dy1/dx0{power: 1.0} * x1{power: 1.0}_y1,"t{power: 1.0, dim: 0.0}_y1",d^2x1/dx0^2{power: 1.0} * dy1/dx0{power: 1.0}_y1
0,-0.02406102833252409,-8.15645564403959e-06,0.014608317869232616,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003868834465210257,0.00011587605025133823,-1.0,0.29703192798263356,0.0,0.0,0.0,0.0,0.0
1,-0.01181063171587705,0.0,0.006769660459173105,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003868834465210257,0.00011587605025133823,-1.0,0.29703192798263356,0.0,0.0,0.0,0.0,0.0
2,-0.0005766772727364471,-2.492268283731338e-07,0.0003528588342724426,0.299039502365376,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0003868834465210257,0.00011587605025133823,-1.0,0.29703192798263356,0.0,0.0,0.0,0.0,0.0
3,-0.0009213754872237622,-3.888365890016945e-07,0.0005363357554218427,0.5161989978399152,0.08362543920378838,-1.0,8.705421648246127e-05,0.0,0.0,0.0,-0.0003868834465210257,0.00011587605025133823,-1.0,0.29703192798263356,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,1.568153604614123e-05,0.0,0.0,0.0,0.0,-1.0,0.023219088746003834,0.0,-0.0003868834465210257,0.00011587605025133823,-1.0,0.29703192798263356,0.0,0.0,0.0,0.0,0.0
5,-0.02406102833252409,-8.15645564403959e-06,0.014608317869232616,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023566484510506428,0.0006966840897125568,0.0,0.0,-0.001071363069912623,-1.0,1.729114063576343,0.0,0.0
6,0.0,0.0,1.568153604614123e-05,0.0,0.0,0.0,0.0,-1.0,0.023219088746003834,0.0,-0.0007173316354228066,0.0002368249004458299,0.0,0.0,0.0,-1.0,1.731266473841544,-1.6126588771307888e-08,0.0
7,0.0,0.0,0.00030738325454215135,0.0,-1.0,0.0,-0.0010274233655847692,0.0,0.0,0.0012834236872065025,-1.667541877324927e-05,5.143753005782021e-06,0.0,0.0,0.0,2.3560445389955567e-05,0.0,0.0,-1.0
