,"x1{power: 1.0} * t{power: 1.0, dim: 0.0}_x1",C_x1,dx1/dx0{power: 1.0}_x1,d^2x1/dx0^2{power: 1.0}_x1,x1{power: 1.0}_x1,dy1/dx0{power: 1.0}_x1,y1{power: 1.0}_x1,"t{power: 1.0, dim: 0.0}_x1","t{power: 1.0, dim: 0.0}_y1",C_y1,dy1/dx0{power: 1.0}_y1,y1{power: 1.0}_y1,dy1/dx0{power: 1.0} * y1{power: 1.0}_y1,d^2y1/dx0^2{power: 1.0}_y1,x1{power: 1.0} * y1{power: 1.0}_y1,"t{power: 1.0, dim: 0.0} * y1{power: 1.0}_y1"
0,-4.587973657299162e-06,0.0007077327040275304,-1.0,0.0,0.0,0.0,0.0,0.0,-6.058545296470554e-07,0.001558496176611388,-1.0,-0.0017914420321804147,1.2902307193372617,0.0,0.0,0.0
1,0.0,0.0015212641317938955,0.0,-1.0,-0.003546159129800306,0.0,0.0,0.0,0.0,0.004752610331236692,0.0,-0.005773972397578236,0.0,-1.0,0.0,0.0
2,-4.587973657299162e-06,0.0007077327040275304,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005107257392393249,0.0,0.0,0.0,-1.0,-0.0014877869329235646,0.0
3,0.0,0.0004674632251052952,-1.0,0.0,0.0,0.005760644135638231,0.0,0.0,0.0,0.004752610331236692,0.0,-0.005773972397578236,0.0,-1.0,0.0,0.0
4,0.0,-0.008100390455388816,-1.0,0.0,0.0,0.0,0.010294616834792783,0.0,0.0,0.006479910451204049,0.0,-0.008394878647333221,0.0,-1.0,0.0,4.904552773327304e-06
5,0.0,0.0029496469680901603,0.0,-1.0,-0.007765409332052434,0.0,0.0,3.2978378228304775e-06,-6.058545296470554e-07,0.001558496176611388,-1.0,-0.0017914420321804147,1.2902307193372617,0.0,0.0,0.0
