TITLE="T"
VARIABLES="t","T1","T2","T3","T4","T5","T6"
ZONE T="0", I=12000 F=POINT 
0.000000e+000 2.980535e+002 2.980812e+002 2.980461e+002 2.979609e+002 2.981218e+002 2.980226e+002 
5.000000e-002 2.980109e+002 2.980239e+002 2.979669e+002 2.979951e+002 2.979550e+002 2.979776e+002 
1.000000e-001 2.979611e+002 2.980511e+002 2.980305e+002 2.979392e+002 2.979944e+002 2.980451e+002 
1.500000e-001 2.979528e+002 2.980122e+002 2.980227e+002 2.980852e+002 2.979751e+002 2.979527e+002 
2.000000e-001 2.980103e+002 2.980184e+002 2.981122e+002 2.980211e+002 2.978707e+002 2.979745e+002 
2.500000e-001 2.980619e+002 2.979711e+002 2.979548e+002 2.980598e+002 2.981129e+002 2.980254e+002 
3.000000e-001 2.981014e+002 2.980146e+002 2.979885e+002 2.979859e+002 2.979318e+002 2.980656e+002 
3.500000e-001 2.981462e+002 2.979914e+002 2.980120e+002 2.979934e+002 2.980161e+002 2.980551e+002 
4.000000e-001 2.982886e+002 2.979666e+002 2.980133e+002 2.980426e+002 2.980030e+002 2.979733e+002 
4.500000e-001 2.983649e+002 2.979718e+002 2.979590e+002 2.979999e+002 2.979512e+002 2.979723e+002 
5.000000e-001 2.984953e+002 2.980202e+002 2.980270e+002 2.980544e+002 2.980712e+002 2.979790e+002 
5.500000e-001 2.985655e+002 2.980402e+002 2.979969e+002 2.979923e+002 2.978547e+002 2.981136e+002 
6.000000e-001 2.986513e+002 2.980805e+002 2.979950e+002 2.980464e+002 2.979091e+002 2.980163e+002 
6.500000e-001 2.986503e+002 2.980145e+002 2.981253e+002 2.979540e+002 2.979096e+002 2.980171e+002 
7.000000e-001 2.986992e+002 2.979081e+002 2.979930e+002 2.980288e+002 2.979910e+002 2.978370e+002 
7.500000e-001 2.987615e+002 2.980683e+002 2.979087e+002 2.979457e+002 2.979444e+002 2.979357e+002 
8.000000e-001 2.989407e+002 2.980719e+002 2.980183e+002 2.979554e+002 2.980333e+002 2.980163e+002 
8.500000e-001 2.990337e+002 2.981747e+002 2.979996e+002 2.980343e+002 2.980547e+002 2.979990e+002 
9.000000e-001 2.990493e+002 2.982028e+002 2.979476e+002 2.979933e+002 2.980639e+002 2.979340e+002 
9.500000e-001 2.992797e+002 2.981058e+002 2.980009e+002 2.980013e+002 2.979732e+002 2.980630e+002 
1.000000e+000 2.994157e+002 2.982583e+002 2.980096e+002 2.979676e+002 2.979656e+002 2.979966e+002 
1.050000e+000 2.994898e+002 2.982076e+002 2.980352e+002 2.979077e+002 2.979826e+002 2.979424e+002 
1.100000e+000 2.995214e+002 2.982277e+002 2.979815e+002 2.979832e+002 2.979928e+002 2.980458e+002 
1.150000e+000 2.995455e+002 2.982254e+002 2.980498e+002 2.980305e+002 2.979450e+002 2.980059e+002 
1.200000e+000 2.996536e+002 2.982611e+002 2.980004e+002 2.980199e+002 2.980125e+002 2.980515e+002 
