TITLE="T"
VARIABLES="t","T1","T2","T3","T4","T5","T6"
ZONE T="0", I=12000 F=POINT 
0.000000e+000 2.982137e+002 2.983249e+002 2.981844e+002 2.978437e+002 2.984874e+002 2.980902e+002 
5.000000e-002 2.980409e+002 2.980957e+002 2.978678e+002 2.979802e+002 2.978201e+002 2.979106e+002 
1.000000e-001 2.978294e+002 2.982044e+002 2.981218e+002 2.977567e+002 2.979775e+002 2.981803e+002 
1.500000e-001 2.977604e+002 2.980487e+002 2.980907e+002 2.983407e+002 2.979002e+002 2.978109e+002 
2.000000e-001 2.979173e+002 2.980733e+002 2.984490e+002 2.980846e+002 2.974827e+002 2.978979e+002 
2.500000e-001 2.980071e+002 2.978835e+002 2.978193e+002 2.982393e+002 2.984517e+002 2.981015e+002 
3.000000e-001 2.980098e+002 2.980559e+002 2.979539e+002 2.979437e+002 2.977272e+002 2.982622e+002 
3.500000e-001 2.980018e+002 2.979600e+002 2.980481e+002 2.979736e+002 2.980646e+002 2.982203e+002 
4.000000e-001 2.983593e+002 2.978554e+002 2.980531e+002 2.981705e+002 2.980121e+002 2.978933e+002 
4.500000e-001 2.984333e+002 2.978671e+002 2.978358e+002 2.979996e+002 2.978046e+002 2.978892e+002 
5.000000e-001 2.987091e+002 2.980483e+002 2.981076e+002 2.982175e+002 2.982848e+002 2.979162e+002 
5.500000e-001 2.987340e+002 2.981112e+002 2.979871e+002 2.979692e+002 2.974189e+002 2.984544e+002 
6.000000e-001 2.988144e+002 2.982506e+002 2.979787e+002 2.981858e+002 2.976365e+002 2.980653e+002 
6.500000e-001 2.985425e+002 2.979600e+002 2.984991e+002 2.978161e+002 2.976383e+002 2.980684e+002 
7.000000e-001 2.984675e+002 2.975027e+002 2.979688e+002 2.981150e+002 2.979639e+002 2.973478e+002 
7.500000e-001 2.984453e+002 2.981069e+002 2.976299e+002 2.977827e+002 2.977777e+002 2.977427e+002 
8.000000e-001 2.988903e+002 2.980805e+002 2.980660e+002 2.978217e+002 2.981330e+002 2.980650e+002 
8.500000e-001 2.989917e+002 2.984459e+002 2.979882e+002 2.981371e+002 2.982186e+002 2.979960e+002 
9.000000e-001 2.987847e+002 2.985084e+002 2.977764e+002 2.979730e+002 2.982556e+002 2.977361e+002 
9.500000e-001 2.994395e+002 2.980664e+002 2.979847e+002 2.980047e+002 2.978927e+002 2.982522e+002 
1.000000e+000 2.997194e+002 2.986183e+002 2.980138e+002 2.978695e+002 2.978622e+002 2.979864e+002 
1.050000e+000 2.997544e+002 2.983544e+002 2.981095e+002 2.976298e+002 2.979302e+002 2.977695e+002 
1.100000e+000 2.996225e+002 2.983701e+002 2.978869e+002 2.979313e+002 2.979713e+002 2.981832e+002 
1.150000e+000 2.994642e+002 2.982931e+002 2.981514e+002 2.981199e+002 2.977801e+002 2.980238e+002 
1.200000e+000 2.996453e+002 2.983655e+002 2.979436e+002 2.980766e+002 2.980501e+002 2.982062e+002 
