TITLE="T"
VARIABLES="t","T1","T2","T3","T4","T5","T6"
ZONE T="0", I=12000 F=POINT 
0.000000e+000 2.982672e+002 2.984062e+002 2.982305e+002 2.978046e+002 2.986092e+002 2.981128e+002 
5.000000e-002 2.980508e+002 2.981196e+002 2.978347e+002 2.979753e+002 2.977752e+002 2.978882e+002 
1.000000e-001 2.977856e+002 2.982555e+002 2.981523e+002 2.976959e+002 2.979718e+002 2.982254e+002 
1.500000e-001 2.976963e+002 2.980608e+002 2.981134e+002 2.984259e+002 2.978753e+002 2.977636e+002 
2.000000e-001 2.978863e+002 2.980916e+002 2.985612e+002 2.981057e+002 2.973534e+002 2.978723e+002 
2.500000e-001 2.979888e+002 2.978544e+002 2.977741e+002 2.982992e+002 2.985646e+002 2.981268e+002 
3.000000e-001 2.979793e+002 2.980697e+002 2.979424e+002 2.979296e+002 2.976590e+002 2.983278e+002 
3.500000e-001 2.979537e+002 2.979496e+002 2.980601e+002 2.979670e+002 2.980807e+002 2.982754e+002 
4.000000e-001 2.983829e+002 2.978183e+002 2.980664e+002 2.982131e+002 2.980151e+002 2.978666e+002 
4.500000e-001 2.984562e+002 2.978322e+002 2.977948e+002 2.979995e+002 2.977558e+002 2.978616e+002 
5.000000e-001 2.987804e+002 2.980577e+002 2.981344e+002 2.982719e+002 2.983561e+002 2.978952e+002 
5.500000e-001 2.987902e+002 2.981348e+002 2.979839e+002 2.979615e+002 2.972737e+002 2.985681e+002 
6.000000e-001 2.988687e+002 2.983073e+002 2.979733e+002 2.982322e+002 2.975456e+002 2.980817e+002 
6.500000e-001 2.985066e+002 2.979418e+002 2.986237e+002 2.977702e+002 2.975479e+002 2.980855e+002 
7.000000e-001 2.983903e+002 2.973675e+002 2.979607e+002 2.981437e+002 2.979549e+002 2.971848e+002 
7.500000e-001 2.983399e+002 2.981198e+002 2.975369e+002 2.977284e+002 2.977221e+002 2.976783e+002 
8.000000e-001 2.988735e+002 2.980833e+002 2.980819e+002 2.977771e+002 2.981663e+002 2.980813e+002 
