TITLE="T"
VARIABLES="t","T1","T2","T3","T4","T5","T6"
ZONE T="0", I=12000 F=POINT 
0.000000e+000 2.980001e+002 2.980000e+002 2.980000e+002 2.980000e+002 2.980000e+002 2.980000e+002 
5.000000e-002 2.980009e+002 2.980000e+002 2.980000e+002 2.980000e+002 2.980000e+002 2.980000e+002 
1.000000e-001 2.980050e+002 2.980000e+002 2.980000e+002 2.980000e+002 2.980000e+002 2.980000e+002 
1.500000e-001 2.980169e+002 2.980000e+002 2.980000e+002 2.980000e+002 2.980000e+002 2.980000e+002 
2.000000e-001 2.980414e+002 2.980001e+002 2.980000e+002 2.980000e+002 2.980000e+002 2.980000e+002 
2.500000e-001 2.980802e+002 2.980003e+002 2.980000e+002 2.980000e+002 2.980000e+002 2.980000e+002 
3.000000e-001 2.981320e+002 2.980008e+002 2.980000e+002 2.980000e+002 2.980000e+002 2.980000e+002 
3.500000e-001 2.981943e+002 2.980019e+002 2.980000e+002 2.980000e+002 2.980000e+002 2.980000e+002 
4.000000e-001 2.982650e+002 2.980037e+002 2.980000e+002 2.980000e+002 2.980000e+002 2.980000e+002 
4.500000e-001 2.983421e+002 2.980066e+002 2.980000e+002 2.980000e+002 2.980000e+002 2.980000e+002 
5.000000e-001 2.984240e+002 2.980109e+002 2.980001e+002 2.980000e+002 2.980000e+002 2.980000e+002 
5.500000e-001 2.985093e+002 2.980166e+002 2.980002e+002 2.980000e+002 2.980000e+002 2.980000e+002 
6.000000e-001 2.985970e+002 2.980238e+002 2.980004e+002 2.980000e+002 2.980000e+002 2.980000e+002 
6.500000e-001 2.986862e+002 2.980327e+002 2.980006e+002 2.980000e+002 2.980000e+002 2.980000e+002 
7.000000e-001 2.987764e+002 2.980432e+002 2.980011e+002 2.980000e+002 2.980000e+002 2.980000e+002 
7.500000e-001 2.988669e+002 2.980554e+002 2.980016e+002 2.980000e+002 2.980000e+002 2.980000e+002 
8.000000e-001 2.989575e+002 2.980691e+002 2.980024e+002 2.980000e+002 2.980000e+002 2.980000e+002 
8.500000e-001 2.990478e+002 2.980843e+002 2.980034e+002 2.980001e+002 2.980000e+002 2.980000e+002 
9.000000e-001 2.991375e+002 2.981010e+002 2.980047e+002 2.980001e+002 2.980000e+002 2.980000e+002 
9.500000e-001 2.992264e+002 2.981190e+002 2.980063e+002 2.980002e+002 2.980000e+002 2.980000e+002 
1.000000e+000 2.993145e+002 2.981383e+002 2.980082e+002 2.980003e+002 2.980000e+002 2.980000e+002 
1.050000e+000 2.994016e+002 2.981587e+002 2.980104e+002 2.980004e+002 2.980000e+002 2.980000e+002 
1.100000e+000 2.994877e+002 2.981803e+002 2.980130e+002 2.980005e+002 2.980000e+002 2.980000e+002 
1.150000e+000 2.995726e+002 2.982028e+002 2.980160e+002 2.980007e+002 2.980000e+002 2.980000e+002 
1.200000e+000 2.996564e+002 2.982263e+002 2.980193e+002 2.980010e+002 2.980000e+002 2.980000e+002 
1.250000e+000 2.997389e+002 2.982506e+002 2.980231e+002 2.980013e+002 2.980000e+002 2.980000e+002 
1.300000e+000 2.998203e+002 2.982757e+002 2.980273e+002 2.980017e+002 2.980001e+002 2.980000e+002 
1.350000e+000 2.999005e+002 2.983016e+002 2.980318e+002 2.980021e+002 2.980001e+002 2.980000e+002 
1.400000e+000 2.999794e+002 2.983280e+002 2.980368e+002 2.980026e+002 2.980001e+002 2.980000e+002 
1.450000e+000 3.000572e+002 2.983550e+002 2.980422e+002 2.980032e+002 2.980002e+002 2.980000e+002 
1.500000e+000 3.001337e+002 2.983826e+002 2.980480e+002 2.980040e+002 2.980002e+002 2.980000e+002 
1.550000e+000 3.002091e+002 2.984106e+002 2.980542e+002 2.980048e+002 2.980003e+002 2.980000e+002 
1.600000e+000 3.002833e+002 2.984390e+002 2.980607e+002 2.980057e+002 2.980004e+002 2.980000e+002 
1.650000e+000 3.003564e+002 2.984678e+002 2.980677e+002 2.980067e+002 2.980004e+002 2.980000e+002 
1.700000e+000 3.004284e+002 2.984970e+002 2.980750e+002 2.980079e+002 2.980006e+002 2.980000e+002 
1.750000e+000 3.004992e+002 2.985264e+002 2.980827e+002 2.980091e+002 2.980007e+002 2.980000e+002 
1.800000e+000 3.005690e+002 2.985561e+002 2.980908e+002 2.980105e+002 2.980008e+002 2.980000e+002 
1.850000e+000 3.006377e+002 2.985860e+002 2.980992e+002 2.980120e+002 2.980010e+002 2.980001e+002 
1.900000e+000 3.007054e+002 2.986161e+002 2.981079e+002 2.980137e+002 2.980012e+002 2.980001e+002 
1.950000e+000 3.007721e+002 2.986464e+002 2.981170e+002 2.980155e+002 2.980015e+002 2.980001e+002 
2.000000e+000 3.008378e+002 2.986768e+002 2.981263e+002 2.980174e+002 2.980017e+002 2.980001e+002 
2.050000e+000 3.009025e+002 2.987074e+002 2.981360e+002 2.980195e+002 2.980020e+002 2.980002e+002 
2.100000e+000 3.009663e+002 2.987380e+002 2.981460e+002 2.980217e+002 2.980024e+002 2.980002e+002 
2.150000e+000 3.010291e+002 2.987687e+002 2.981563e+002 2.980240e+002 2.980027e+002 2.980002e+002 
2.200000e+000 3.010911e+002 2.987994e+002 2.981668e+002 2.980265e+002 2.980031e+002 2.980003e+002 
2.250000e+000 3.011522e+002 2.988302e+002 2.981776e+002 2.980292e+002 2.980036e+002 2.980003e+002 
2.300000e+000 3.012124e+002 2.988610e+002 2.981887e+002 2.980320e+002 2.980041e+002 2.980004e+002 
2.350000e+000 3.012718e+002 2.988918e+002 2.982000e+002 2.980349e+002 2.980046e+002 2.980005e+002 
2.400000e+000 3.013304e+002 2.989225e+002 2.982115e+002 2.980380e+002 2.980052e+002 2.980005e+002 
2.450000e+000 3.013882e+002 2.989533e+002 2.982232e+002 2.980412e+002 2.980058e+002 2.980006e+002 
2.500000e+000 3.014452e+002 2.989840e+002 2.982352e+002 2.980445e+002 2.980065e+002 2.980007e+002 
2.550000e+000 3.015014e+002 2.990147e+002 2.982474e+002 2.980481e+002 2.980072e+002 2.980008e+002 
2.600000e+000 3.015569e+002 2.990454e+002 2.982597e+002 2.980517e+002 2.980080e+002 2.980010e+002 
2.650000e+000 3.016117e+002 2.990759e+002 2.982723e+002 2.980555e+002 2.980089e+002 2.980011e+002 
2.700000e+000 3.016658e+002 2.991064e+002 2.982850e+002 2.980594e+002 2.980098e+002 2.980012e+002 
2.750000e+000 3.017192e+002 2.991369e+002 2.982979e+002 2.980635e+002 2.980107e+002 2.980014e+002 
2.800000e+000 3.017719e+002 2.991672e+002 2.983109e+002 2.980677e+002 2.980117e+002 2.980016e+002 
2.850000e+000 3.018240e+002 2.991974e+002 2.983241e+002 2.980720e+002 2.980128e+002 2.980018e+002 
2.900000e+000 3.018754e+002 2.992276e+002 2.983375e+002 2.980765e+002 2.980139e+002 2.980020e+002 
2.950000e+000 3.019262e+002 2.992577e+002 2.983510e+002 2.980811e+002 2.980151e+002 2.980022e+002 
3.000000e+000 3.019763e+002 2.992876e+002 2.983646e+002 2.980858e+002 2.980164e+002 2.980025e+002 
3.050000e+000 3.020259e+002 2.993174e+002 2.983784e+002 2.980906e+002 2.980177e+002 2.980028e+002 
3.100000e+000 3.020749e+002 2.993472e+002 2.983922e+002 2.980956e+002 2.980190e+002 2.980031e+002 
3.150000e+000 3.021233e+002 2.993768e+002 2.984062e+002 2.981007e+002 2.980205e+002 2.980034e+002 
