TITLE="T"
VARIABLES="t","T1","T2","T3","T4","T5","T6"
ZONE T="0", I=12000 F=POINT 
0.000000e+000 2.983740e+002 2.985687e+002 2.983227e+002 2.977265e+002 2.988529e+002 2.981579e+002 
5.000000e-002 2.980708e+002 2.981675e+002 2.977686e+002 2.979654e+002 2.976852e+002 2.978435e+002 
1.000000e-001 2.976978e+002 2.983576e+002 2.982132e+002 2.975743e+002 2.979605e+002 2.983155e+002 
1.500000e-001 2.975681e+002 2.980851e+002 2.981587e+002 2.985963e+002 2.978254e+002 2.976690e+002 
2.000000e-001 2.978243e+002 2.981281e+002 2.987857e+002 2.981480e+002 2.970948e+002 2.978212e+002 
2.500000e-001 2.979522e+002 2.977960e+002 2.976838e+002 2.984188e+002 2.987904e+002 2.981776e+002 
3.000000e-001 2.979182e+002 2.980972e+002 2.979193e+002 2.979014e+002 2.975226e+002 2.984589e+002 
3.500000e-001 2.978575e+002 2.979287e+002 2.980842e+002 2.979537e+002 2.981130e+002 2.983856e+002 
4.000000e-001 2.984301e+002 2.977442e+002 2.980930e+002 2.982984e+002 2.980211e+002 2.978132e+002 
4.500000e-001 2.985018e+002 2.977625e+002 2.977127e+002 2.979992e+002 2.976581e+002 2.978062e+002 
5.000000e-001 2.989229e+002 2.980764e+002 2.981882e+002 2.983806e+002 2.984985e+002 2.978533e+002 
5.500000e-001 2.989026e+002 2.981821e+002 2.979773e+002 2.979461e+002 2.969831e+002 2.987953e+002 
6.000000e-001 2.989774e+002 2.984206e+002 2.979624e+002 2.983251e+002 2.973639e+002 2.981144e+002 
6.500000e-001 2.984347e+002 2.979055e+002 2.988729e+002 2.976782e+002 2.973671e+002 2.981196e+002 
7.000000e-001 2.982359e+002 2.970973e+002 2.979446e+002 2.982012e+002 2.979368e+002 2.968587e+002 
7.500000e-001 2.981291e+002 2.981455e+002 2.973511e+002 2.976198e+002 2.976110e+002 2.975497e+002 
8.000000e-001 2.988398e+002 2.980890e+002 2.981137e+002 2.976879e+002 2.982328e+002 2.981138e+002 
8.500000e-001 2.989496e+002 2.987170e+002 2.979768e+002 2.982399e+002 2.983826e+002 2.979930e+002 
9.000000e-001 2.985202e+002 2.988139e+002 2.976051e+002 2.979526e+002 2.984474e+002 2.975382e+002 
9.500000e-001 2.995993e+002 2.980270e+002 2.979685e+002 2.980081e+002 2.978123e+002 2.984413e+002 
1.000000e+000 3.000231e+002 2.989784e+002 2.980180e+002 2.977715e+002 2.977589e+002 2.979762e+002 
1.050000e+000 3.000190e+002 2.985011e+002 2.981838e+002 2.973518e+002 2.978779e+002 2.975967e+002 
1.100000e+000 2.997236e+002 2.985125e+002 2.977924e+002 2.978794e+002 2.979498e+002 2.983206e+002 
