,C_x1,dx1/dx0{power: 1.0}_x1,y3{power: 1.0}_x1,y4{power: 1.0}_x1,y2{power: 1.0}_x1,y5{power: 1.0} * d^2x1/dx0^2{power: 1.0}_x1,dx3/dx0{power: 1.0}_x1,x3{power: 1.0}_x1,d^2x1/dx0^2{power: 1.0}_x1,"y3{power: 1.0} * t{power: 1.0, dim: 0.0}_x1",dx7/dx0{power: 1.0}_x1,"t{power: 1.0, dim: 0.0}_x1",C_y1,d^2y1/dx0^2{power: 1.0}_y1,x1{power: 1.0}_y1,dy1/dx0{power: 1.0}_y1,x7{power: 1.0}_y1,x3{power: 1.0}_y1,dx1/dx0{power: 1.0}_y1,dx7/dx0{power: 1.0}_y1,d^2y1/dx0^2{power: 1.0} * d^2y4/dx0^2{power: 1.0}_y1,dy2/dx0{power: 1.0}_y1,y7{power: 1.0}_y1,C_x2,d^2x2/dx0^2{power: 1.0}_x2,x2{power: 1.0}_x2,"t{power: 1.0, dim: 0.0}_x2",dx2/dx0{power: 1.0}_x2,x5{power: 1.0}_x2,y7{power: 1.0}_x2,x3{power: 1.0}_x2,y6{power: 1.0}_x2,"dy3/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_x2",C_y2,y6{power: 1.0} * dy2/dx0{power: 1.0}_y2,dx2/dx0{power: 1.0}_y2,dy2/dx0{power: 1.0}_y2,y3{power: 1.0}_y2,x6{power: 1.0} * dy2/dx0{power: 1.0}_y2,y5{power: 1.0}_y2,y4{power: 1.0}_y2,d^2y2/dx0^2{power: 1.0}_y2,x1{power: 1.0}_y2,"y3{power: 1.0} * cos{power: 1.0, dim: 0.0}_y2",x2{power: 1.0}_y2,x5{power: 1.0} * d^2y2/dx0^2{power: 1.0}_y2,dy2/dx0{power: 1.0} * d^2x3/dx0^2{power: 1.0}_y2,x3{power: 1.0}_y2,C_x3,d^2x3/dx0^2{power: 1.0}_x3,x4{power: 1.0}_x3,y5{power: 1.0}_x3,dx3/dx0{power: 1.0}_x3,"t{power: 1.0, dim: 0.0}_x3",y4{power: 1.0}_x3,y1{power: 1.0} * d^2x3/dx0^2{power: 1.0}_x3,y7{power: 1.0}_x3,y2{power: 1.0}_x3,y3{power: 1.0}_x3,d^2x6/dx0^2{power: 1.0} * d^2x3/dx0^2{power: 1.0}_x3,x7{power: 1.0} * d^2y3/dx0^2{power: 1.0}_x3,dy3/dx0{power: 1.0}_x3,dy7/dx0{power: 1.0}_x3,y1{power: 1.0}_x3,y6{power: 1.0}_y3,C_y3,dy3/dx0{power: 1.0} * x4{power: 1.0}_y3,dy3/dx0{power: 1.0}_y3,x5{power: 1.0}_y3,"t{power: 1.0, dim: 0.0}_y3",x1{power: 1.0}_y3,d^2y3/dx0^2{power: 1.0}_y3,y3{power: 1.0}_y3,y5{power: 1.0}_y3,x2{power: 1.0} * y5{power: 1.0}_y3,y2{power: 1.0} * dy3/dx0{power: 1.0}_y3,x5{power: 1.0} * d^2x3/dx0^2{power: 1.0}_y3,dy3/dx0{power: 1.0} * d^2y1/dx0^2{power: 1.0}_y3,dy7/dx0{power: 1.0}_y3,C_x4,d^2x4/dx0^2{power: 1.0}_x4,y4{power: 1.0}_x4,x5{power: 1.0}_x4,dx4/dx0{power: 1.0}_x4,x1{power: 1.0}_x4,C_y4,d^2y4/dx0^2{power: 1.0}_y4,x5{power: 1.0}_y4,"t{power: 1.0, dim: 0.0}_y4",dy4/dx0{power: 1.0}_y4,y2{power: 1.0}_y4,x7{power: 1.0}_y4,dy2/dx0{power: 1.0} * d^2y4/dx0^2{power: 1.0}_y4,d^2y1/dx0^2{power: 1.0}_y4,y5{power: 1.0}_y4,C_x5,dx5/dx0{power: 1.0}_x5,y7{power: 1.0}_x5,d^2x5/dx0^2{power: 1.0} * y7{power: 1.0}_x5,d^2x3/dx0^2{power: 1.0}_x5,d^2x5/dx0^2{power: 1.0}_x5,x2{power: 1.0}_x5,x3{power: 1.0}_x5,y3{power: 1.0}_x5,x5{power: 1.0}_x5,x2{power: 1.0}_y5,C_y5,d^2y5/dx0^2{power: 1.0}_y5,y4{power: 1.0}_y5,d^2y5/dx0^2{power: 1.0} * y6{power: 1.0}_y5,y3{power: 1.0}_y5,dy5/dx0{power: 1.0}_y5,x5{power: 1.0}_y5,"t{power: 1.0, dim: 0.0}_y5",dy5/dx0{power: 1.0} * x2{power: 1.0}_y5,dy1/dx0{power: 1.0}_y5,x6{power: 1.0}_y5,d^2y4/dx0^2{power: 1.0} * dy5/dx0{power: 1.0}_y5,dx3/dx0{power: 1.0}_y5,dx6/dx0{power: 1.0}_x6,x7{power: 1.0}_x6,C_x6,y3{power: 1.0} * dx6/dx0{power: 1.0}_x6,d^2x6/dx0^2{power: 1.0}_x6,y2{power: 1.0}_x6,y7{power: 1.0}_x6,x6{power: 1.0} * y3{power: 1.0}_x6,dy4/dx0{power: 1.0}_x6,y5{power: 1.0} * d^2x6/dx0^2{power: 1.0}_x6,y4{power: 1.0}_x6,C_y6,dy6/dx0{power: 1.0}_y6,y2{power: 1.0}_y6,dx5/dx0{power: 1.0}_y6,d^2y6/dx0^2{power: 1.0}_y6,dx1/dx0{power: 1.0}_y6,x6{power: 1.0}_y6,y6{power: 1.0} * y5{power: 1.0}_y6,x3{power: 1.0} * d^2y6/dx0^2{power: 1.0}_y6,d^2y7/dx0^2{power: 1.0}_y6,dy6/dx0{power: 1.0} * y3{power: 1.0}_y6,x7{power: 1.0}_y6,x1{power: 1.0}_y6,y3{power: 1.0}_y6,d^2y6/dx0^2{power: 1.0} * x6{power: 1.0}_y6,y3{power: 1.0} * x1{power: 1.0}_y6,C_x7,d^2x7/dx0^2{power: 1.0}_x7,x7{power: 1.0}_x7,y6{power: 1.0}_x7,d^2y2/dx0^2{power: 1.0}_x7,d^2y5/dx0^2{power: 1.0} * dx7/dx0{power: 1.0}_x7,x2{power: 1.0}_x7,x1{power: 1.0}_x7,x6{power: 1.0} * d^2x7/dx0^2{power: 1.0}_x7,y3{power: 1.0}_x7,x4{power: 1.0}_x7,x5{power: 1.0}_x7,dx7/dx0{power: 1.0}_x7,x1{power: 1.0} * dx7/dx0{power: 1.0}_x7,y1{power: 1.0}_x7,d^2y6/dx0^2{power: 1.0} * dx7/dx0{power: 1.0}_x7,dx5/dx0{power: 1.0}_x7,x1{power: 1.0} * y1{power: 1.0}_x7,C_y7,dy7/dx0{power: 1.0}_y7,"x7{power: 1.0} * t{power: 1.0, dim: 0.0}_y7",x5{power: 1.0}_y7,"t{power: 1.0, dim: 0.0}_y7",d^2y7/dx0^2{power: 1.0}_y7,x1{power: 1.0}_y7,x7{power: 1.0}_y7,dy7/dx0{power: 1.0} * dy3/dx0{power: 1.0}_y7
0,-0.004089225974554861,-1.0,0.048916427850056385,-0.012515534344291741,-0.07898885280925164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016300670155459313,-1.0,-0.0027025393708176755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01319188175812778,-1.0,-0.021747015569834296,-7.247853672043258e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00018499090990312507,-1.0,0.0025938720625401216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005322737472623476,-1.0,-0.010347081270363087,0.005713101627741812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027787792776185496,0.02005879121063035,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026216158634231115,-1.0,-0.003184299028631452,0.00573187290227766,0.0,0.0,-0.005938293109106599,-1.0,0.007557212017228773,4.0634842099356766e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.03755718282267394,-1.0,-0.048388237329805794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007686038073706003,-0.003424923695550581,-1.0,-0.002024877328410955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7024212581247457,-0.001211128054177315,0.0009646534443751397,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003951232655809016,-1.0,-0.013529233254193284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005618321911444356,-1.0,-0.011059197501308552,0.004489575853165054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04509702127141626,-1.0,-0.0006762681780798852,0.05661616618817777,0.0005595672672074945,0.0,0.0,0.0,0.0
1,-0.004089225974553581,-1.0,0.04891642785005776,-0.012515534344293982,-0.07898885280925529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021651884487943234,0.0,0.0,-1.0,0.023184919945964035,0.008584424455787143,0.0,0.0,0.0,0.0,0.0,-0.013423804795426849,0.0,0.0,0.0,-1.0,0.018155478717682808,0.0,0.0,0.0,0.0,-0.016026996574140116,0.0,0.0,-1.0,0.023473584489557397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04611928291722632,0.0,0.0,0.0,-1.0,-7.673770022631602e-05,-0.07605842035467338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04599094059972229,0.0,-1.0,-0.05638472678251453,-3.672310453138801e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01235163766142959,0.0,0.02138289820573442,0.0,-1.0,-0.038029633244180926,-0.01199332385108203,0.0,0.0,0.0,-1.0,0.036611338314677264,0.0,0.0,0.0,0.0,-1.398114591561133e-06,0.0,0.0,-1.0,-0.2893945332527102,0.0,0.0,0.0,0.0,0.0,0.0,0.0022924337478496884,0.0,0.0,-1.0,-0.00329185177343258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7024212581247457,-0.001211128054177315,0.0009646534443751397,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003951232655809016,-1.0,-0.013529233254193284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0234578569693693e-06,0.0,0.0,0.0,7.085820954036725e-05,-1.0,1.7543956452711366e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045097021271419846,-1.0,-0.0006764545180035318,0.05661743962762975,0.0005597031488850982,0.0,0.0,0.0,0.0
2,-0.028979540410591417,-1.0,0.04067300284293135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016300670155459313,-1.0,-0.0027025393708176755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011360037032981307,-1.0,-0.022383664372579184,-6.373082215252393e-06,0.0,0.0,0.0027008949099594213,0.0,0.0,0.0,0.00017418606522476377,0.0,0.0,0.05862065170189716,-0.0002628240287156551,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006739296578501261,-1.0,-0.00964251400920112,0.0,0.0,-2.1914110552329394e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035304709670362325,0.0,-1.0,0.0,-3.454481276345836e-05,-0.051052563099276846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026216158634231115,-1.0,-0.0031822073060076127,0.005730450407457333,0.0,0.0,-0.03561327675311864,0.0,0.0,0.0,-1.0,0.01933264411845861,0.03358745082843215,0.0,0.0,0.0,-0.0014796842065453312,0.0,0.0018707997115374824,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00768603807370548,-0.0034249236955501655,-1.0,-0.002024877328411178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005881521434042998,0.0,-1.0,-0.0019186568786676084,0.0,0.0,0.0,0.0,0.0,-1.78574062135858e-05,0.0,0.0,-0.026426959467296528,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006091936848239574,-1.0,-0.011375996106762428,0.005494468090322014,0.0,0.0,0.0,-0.0015006786830284353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016901921545863735,0.0,0.0,0.0,0.0,-1.0,0.002792586230800165,0.0,0.0
3,-4.171176832778622e-06,0.0,0.0,0.0,0.0,-1.0,0.006094509086451129,0.0,0.0,0.0,0.0,0.0,-3.493554980500986e-05,-1.0,0.0,0.0,0.0,0.0,-0.007877706446471882,0.0,0.0,0.0,0.0,0.009662996768751419,0.0,0.0,0.0,-1.0,0.0,0.0,-0.029890162400738763,0.0,0.0,-0.0032377757640003504,0.0,0.0,-1.0,0.0,0.0,0.011999651537424851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015677921502318693,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.00019767568435272067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026692593609407535,0.0,-1.0,-0.03552986379542992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012012421694737508,0.0,0.0,0.0,-1.0,-0.019815882225396007,-0.005938293109106599,-1.0,0.007557176370515671,4.06375289510541e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.398114591561133e-06,0.0,0.0,-1.0,-0.2893945332527102,0.0,0.0,0.0,0.0,0.0,0.0,0.06929859883915446,0.0,0.0,0.0,0.0,-1.0,-0.08877386128649584,-4.844090555628351e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013579608420566313,0.0,-1.0,0.0,0.0017271300305490883,0.0,0.0,0.0,0.0,-0.0004619065158471665,-1.0,0.0,0.0,0.0,0.11967700314679348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012145390468543364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0001749758600565946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04509702127141626,-1.0,-0.0006762681780798852,0.05661616618817777,0.0005595672672074945,0.0,0.0,0.0,0.0
4,-0.028979540410591417,-1.0,0.04067300284293134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01362556464780839,0.0,0.0,-1.0,0.016835368129307814,0.0,0.0,0.0,0.0,0.0,0.0,0.011360037032981307,-1.0,-0.02228752351813927,-6.373455582800624e-06,0.0,0.0,0.0026303997496623225,0.0,0.0,0.0,0.0001741860652247624,0.0,0.0,0.058620651701897154,-0.0002628240287156531,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006739296578502271,-1.0,-0.009642472312143265,0.0,0.0,-2.191696243162444e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006753613352012477,0.0,0.0,0.0,0.0,0.0,-1.0,-0.00968042624053664,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026216158634231115,-1.0,-0.003184299028631452,0.00573187290227766,0.0,0.0,-0.03561327675311864,0.0,0.0,0.0,-1.0,0.01933264411845861,0.03358745082843215,0.0,0.0,0.0,-0.0014796842065453312,0.0,0.0018707997115374824,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.06929859883915446,0.0,0.0,0.0,0.0,-1.0,-0.08877386128649584,-4.844090555628351e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013579608420566313,0.0,-1.0,0.0,0.0017271300305490883,0.0,0.0,0.0,0.0,0.0003159404423002782,-1.0,0.0,0.0,0.0,0.0,-0.01578685263931451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005618321911444231,-1.0,-0.011059197501308694,0.004489575853165401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7301504194295054e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.268195752940185e-05,-1.0
5,-0.039113421550868506,-1.0,0.018043428221356617,0.0,0.0,0.0,0.0,0.07947893637457462,0.0,0.0,0.0,0.0,4.353629574418968e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.775050214850307e-05,-1.0,1.3026877936858956e-05,0.0,0.009662996768751419,0.0,0.0,0.0,-1.0,0.0,0.0,-0.029890162400738763,0.0,0.0,0.0011403897310906473,0.0,0.0,0.0,0.0,0.0,0.0,0.0034252770500768086,-1.0,-0.004662085882534472,-2.161405163530439e-05,0.0,0.0,0.0,0.0,-0.002088468362127712,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006761258186532011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026692593609407535,0.0,-1.0,-0.03552986379542992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026216158634231115,-1.0,-0.003184299028631452,0.00573187290227766,0.0,0.0,-1.5759538181699976e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0002456203276855126,5.2514829968183424e-06,0.02049183828614904,-1.0,0.0,0.0,0.0,0.0,-0.036180643809461795,0.0,0.0,0.0,0.0,0.06929859883915802,0.0,0.0,0.0,0.0,-1.0,-0.08877386128649994,-4.8440905556288325e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007943702230771646,0.0,-1.0,0.0,0.0012703736427910244,-0.005362437488126085,0.0,0.0,0.0,0.0006032796096338151,0.0,0.0,0.0,-1.0,0.0,0.0,-0.003004421867841384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001754470858959613,-1.0,0.0,0.0,0.0,0.0,0.0,-0.002271477344650306,0.0,0.0,-0.0020091295681690497,0.003479739987757886,0.0,0.0,0.0,0.0,0.0,0.0,-0.04509702127141626,-1.0,-0.0006762681780798852,0.05661616618817777,0.0005595672672074945,0.0,0.0,0.0,0.0
6,4.428739673214585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.689477484472955e-05,0.08288095467810108,3.285175417012956e-05,-0.021651884487943234,0.0,0.0,-1.0,0.023440545886898697,0.007968633063586044,0.0,0.0,0.0,0.0,0.0,0.009662996768751419,0.0,0.0,0.0,-1.0,0.0,0.0,-0.029890162400738763,0.0,0.0,0.0012619177224956028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0020488500712296264,-1.9327390522392337e-05,0.0,0.0,0.0,0.0,0.046119282917224794,0.0,0.0,0.0,-1.0,-7.673928804283108e-05,-0.07605812038246346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006753613352012477,0.0,0.0,0.0,0.0,0.0,-1.0,-0.00968042624053664,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026216158634231115,-1.0,-0.003184299028631452,0.00573187290227766,0.0,0.0,-0.03561327675311931,0.0,0.0,0.0,-1.0,0.01933264411845928,0.03358745082843272,0.0,0.0,0.0,-0.0014796842065453312,0.0,0.0018707997115374824,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.06929859883915446,0.0,0.0,0.0,0.0,-1.0,-0.08877386128649584,-4.844090555628351e-05,0.0,0.0,0.0,0.0,0.0,0.7024212581247457,-0.001211128054177315,0.0009646534443751397,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0916457307787317e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.05648919730977798,0.0,0.0,0.0,0.0,0.0,0.0,0.005618321911444356,-1.0,-0.011059197501308552,0.004489575853165054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045097021271418264,-1.0,-0.0006762681780798758,0.0566161661881803,0.0005595672672074885,0.0,0.0,0.0,0.0
7,-0.006060957416295977,-1.0,0.03660146975114428,0.0,-0.06478949913419033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021651884487943234,0.0,0.0,-1.0,0.023440545886898697,0.007968633063586044,0.0,0.0,0.0,0.0,0.0,-0.005240809229865114,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.007468309091064617,0.0,7.769611083778396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292567393219209,0.0,0.0,-0.00013576623370290737,-1.0,0.0,0.0,0.046119282917224794,0.0,0.0,0.0,-1.0,-7.673928804283108e-05,-0.07605812038246346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026692593609407535,0.0,-1.0,-0.03552986379542992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01235163766142959,0.0,0.02138289820573442,0.0,-1.0,-0.038029633244180926,-0.005938293109106599,-1.0,0.007557176370515671,4.06375289510541e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.030549872714361746,-1.0,0.0,0.0,0.0,0.0,-0.037080687626961775,-0.02898826769788665,0.0,0.0,0.0,0.0006803128932989271,-1.0,-0.0013865393215351982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666530765151425e-06,0.0,0.0,0.0,0.0,0.0,0.003138129750561324,-1.0,0.0,-0.011154423567612752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.013631112573235649,0.0,0.0,0.0,0.0,0.002340318309460778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033645564632463505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045097021271421456,-1.0,-0.0006762681780798899,0.05661616618818417,0.0005595672672075028,0.0,0.0,0.0,0.0
8,-0.0391134215508682,-1.0,0.018883138513950105,0.0,0.0,0.0,0.0,0.07767785270461561,0.0,0.0,0.0,0.0,0.0006525459720269633,-1.0,-0.0027459983814137334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012710012448131326,-0.0002723576810385246,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.000695139727072664,0.0012619177224957188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0020488500712298146,-1.932739052239154e-05,0.0,0.0,0.0,0.0,0.005322737472623476,-1.0,-0.010347081270363087,0.005713101627741812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006753613352012477,0.0,0.0,0.0,0.0,0.0,-1.0,-0.00968042624053664,0.0,0.0,0.0,0.0,0.0,0.0,0.01235163766142959,0.0,0.021459504497954966,0.0,-1.0,-0.03809249869016109,-0.005938293109106599,-1.0,0.007557176370515671,4.06375289510541e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.004949095016307514,0.0,0.0033762124531082406,0.0,0.0,-1.0,0.0,0.0,0.00327629760830094,0.0,0.0,-0.00010815432978290434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.16270477581441642,0.0,0.0,0.0,0.7024212581247457,-0.001211128054177315,0.0009646534443751397,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032886041839951864,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006229148017523434,0.0,0.0,0.0,0.006091936848239078,-1.0,-0.011360442206358888,0.005451791588621803,0.0,0.0,0.0,-0.0014728779379277095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045097021271421456,-1.0,-0.0006764545180035099,0.05661743962763234,0.0005597031488850792,0.0,0.0,0.0,0.0
9,-0.00606095741629672,-1.0,0.036601469751143166,0.0,-0.06478949913418536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01362556464780839,0.0,0.0,-1.0,0.016835368129307814,0.0,0.0,0.0,0.0,0.0,0.0,0.0113600370329808,-1.0,-0.02228752351813699,-6.373455582800066e-06,0.0,0.0,0.002630399749661209,0.0,0.0,0.0,0.00017418606522476377,0.0,0.0,0.05862065170189716,-0.0002628240287156551,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011290874227816534,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001592192393182448,0.0,0.0,0.0,0.0,0.0,0.0,0.0015347529533721105,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.016760451431809903,0.019992780783709696,0.0,0.0,0.0,0.0,0.012012421694737508,0.0,0.0,0.0,-1.0,-0.019815882225396007,-0.01199332385108203,0.0,0.0,0.0,-1.0,0.036611338314677264,0.0,0.0,0.0,0.0,-0.0014796842065453312,0.0,0.0018707997115374824,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-9.776357151016855e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7307980687854328e-05,-1.0,-5.670751912040569e-05,0.7004536264242703,-0.0006284444662404678,0.0004408982994127822,-1.0,0.0,0.0,0.00014305991112401598,0.0,0.0,0.0,-9.201366677176424e-05,0.0003159404423002782,-1.0,0.0,0.0,0.0,0.0,-0.01578685263931451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011196043017367319,0.0,0.0,-0.016226748134762874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.045097021271421456,-1.0,-0.0006764545180035096,0.05661743962763235,0.0005597031488850789,0.0,0.0,0.0,0.0
