1.000000000000000000e+00,1.000000000000000000e+00
9.946643748934403950e-01,9.999785820464913710e-01
9.893576727818981231e-01,9.999144664127752602e-01
9.840801569647451563e-01,9.998078749830592304e-01
9.788321132048082296e-01,9.996590644149808691e-01
9.736138499470029517e-01,9.994683173755238847e-01
9.684255973756481506e-01,9.992358844672690754e-01
9.632676043585515213e-01,9.989620315286174002e-01
9.581400996329881847e-01,9.986470396079092371e-01
9.530433110498672811e-01,9.982911901282615075e-01
9.479774498102334634e-01,9.978947748306363774e-01
9.429427214628449683e-01,9.974580887432072940e-01
9.379393164198799315e-01,9.969814356112085552e-01
9.329674191450156862e-01,9.964651230546239802e-01
9.280272008795364957e-01,9.959094667957977265e-01
9.231188220766777253e-01,9.953147885730562194e-01
9.182424416077535900e-01,9.946814087959193751e-01
9.133982015881002559e-01,9.940096586511946164e-01
9.085862318175655927e-01,9.932998765602860658e-01
9.038066530204091897e-01,9.925524055990869732e-01
8.990595874222522266e-01,9.917675850792118109e-01
8.943451431469651158e-01,9.909457629673597001e-01
8.896634180411502335e-01,9.900872928412012275e-01
8.850145012219938767e-01,9.891925324508022976e-01
8.803984761341941967e-01,9.882618400917402290e-01
8.758154164718536805e-01,9.872955794435631649e-01
8.712653869430764253e-01,9.862941186626356105e-01
8.667484432063781163e-01,9.852578304409893573e-01
8.622646390477104461e-01,9.841870837671899963e-01
8.578140150416607712e-01,9.830822569431361124e-01
8.533966056984251258e-01,9.819437293794250898e-01
8.490124377131798017e-01,9.807718836377865568e-01
8.446615344560952643e-01,9.795671006193639174e-01
8.403439102781752323e-01,9.783297656382753393e-01
8.360595714333507456e-01,9.770602674234389884e-01
8.318085172423843598e-01,9.757589968619421184e-01
8.275907402991425910e-01,9.744263467659683986e-01
8.234062266768669147e-01,9.730627116397247978e-01
8.192549561344458775e-01,9.716684874463694666e-01
8.151369029309559755e-01,9.702440709894097903e-01
8.110520376895072880e-01,9.687898586290391023e-01
8.070003242714368641e-01,9.673062481609766561e-01
8.029817211879786143e-01,9.657936378193980875e-01
7.989961820050670571e-01,9.642524259180311752e-01
7.950436555733064736e-01,9.626830106020632938e-01
7.911240862579403954e-01,9.610857896000483125e-01
7.872374141688213145e-01,9.594611599758144926e-01
7.833835724546094337e-01,9.578095218238784625e-01
7.795624861814454132e-01,9.561312798364974830e-01
7.757740785453433041e-01,9.544268350196184469e-01
7.720182681431515537e-01,9.526965884195068845e-01
7.682949690433246159e-01,9.509409410884991365e-01
7.646040908946857284e-01,9.491602939997214605e-01
7.609455405855856114e-01,9.473550459447912520e-01
7.573192221782729661e-01,9.455255936754155544e-01
7.537250350668848187e-01,9.436723343560076138e-01
7.501628752110698350e-01,9.417956640149963699e-01
7.466326352957188828e-01,9.398959773932384909e-01
7.431342048839444381e-01,9.379736678025371033e-01
7.396674693660226785e-01,9.360291287936542970e-01
7.362323107463137895e-01,9.340627530621085084e-01
7.328286086451715198e-01,9.320749310308727997e-01
7.294562398452819618e-01,9.300660516205863093e-01
7.261150784182325291e-01,9.280365021477647858e-01
7.228049958443335532e-01,9.259866682321536979e-01
7.195258608407026912e-01,9.239169340994330959e-01
7.162775397232628016e-01,9.218276821603834659e-01
7.130598966339007916e-01,9.197192927727781964e-01
7.098727935561892632e-01,9.175921442898105074e-01
7.067160904347014050e-01,9.154466129681331221e-01
7.035896452667708134e-01,9.132830729116729884e-01
