,C_x,dx/dx0{power: 1.0}_x,w{power: 1.0}_x,d^2y/dx0^2{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",C_y,dy/dx0{power: 1.0}_y,v{power: 1.0}_y,dw/dx0{power: 1.0}_y,dy/dx0{power: 1.0} * y{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,y{power: 1.0}_y,w{power: 1.0}_y,x{power: 1.0}_y,dv/dx0{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * w{power: 1.0}_y,d^2w/dx0^2{power: 1.0}_v,C_v,dv/dx0{power: 1.0}_v,d^2v/dx0^2{power: 1.0}_v,dw/dx0{power: 1.0}_v,v{power: 1.0}_v,d^2v/dx0^2{power: 1.0} * y{power: 1.0}_v,y{power: 1.0}_v,d^2x/dx0^2{power: 1.0}_v,C_w,dw/dx0{power: 1.0}_w,d^2v/dx0^2{power: 1.0}_w,dw/dx0{power: 1.0} * y{power: 1.0}_w,d^2x/dx0^2{power: 1.0}_w,v{power: 1.0}_w,d^2y/dx0^2{power: 1.0}_w,d^2w/dx0^2{power: 1.0}_w,w{power: 1.0}_w,dy/dx0{power: 1.0}_w
0,-0.01711201560175186,-1.0,0.022567781542515552,7.632170615426642,0.0,-0.19958940084418278,-1.0,0.2536764562690325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.482818076000715,-0.00015187967484433642,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004161944630335888,-1.0,9.85531425340345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0171120156017489,-1.0,0.022567781542511704,7.632170615428692,0.0,-0.19958940084418278,-1.0,0.2536764562690325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5840584785208574e-05,0.0,-1.0,0.10138595565324753,0.0,0.0,0.0,0.0,-0.00023203927551660301,0.0,0.0,-1.0,1.8852843650024134,0.0,0.0,0.0,0.0,0.0
2,-0.01711201560175186,-1.0,0.022567781542515552,7.632170615426642,0.0,-0.001052271471859256,0.0,0.0,-1.753612179698415,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5840584785208574e-05,0.0,-1.0,0.10138595565324753,0.0,0.0,0.0,0.0,-0.001048986783738471,0.0,0.0,0.0,0.0,0.0013468546583865178,-0.3107978925385913,-1.0,0.0,0.0
3,-0.23001106568572893,-1.0,0.28239000475358067,0.0,0.00011659820399746746,-0.002633087648063145,0.0,0.0,0.0,0.0,-1.0,-0.007644729799041725,0.00957948795663441,0.0,0.0,0.0,0.0,0.00438249291688817,0.0,0.0,0.0,-0.0056005379896137235,-1.0,0.0,0.0,0.006267959266519468,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00864828164053751,-0.313239677620233
4,0.0003548194458698113,-1.0,0.0,9.594921958323562,0.0,-0.0887000913213148,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0996926639843462,0.0,0.0,0.0,0.01930672751670958,-1.0,0.0,0.0,0.0,0.0,-0.0310979483139374,0.0,-0.0003868676014865936,-1.0,0.0,0.0,3.0078208561440523,0.0,0.0,0.0,0.0,0.0
5,-0.23001106568572893,-1.0,0.28239000475358067,0.0,0.00011659820399746746,4.4806388824811186e-05,0.01036670025828908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20799307983676754,-1.0,0.0,-0.00035523476559426936,0.0,-1.0,0.0,0.0,0.0,0.0005857307311615105,0.31166137691746004,-0.0005827778172809981,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3214085622947858
