,C_x1,d^2x1/dx0^2{power: 1.0}_x1,dx3/dx0{power: 1.0}_x1,dx1/dx0{power: 1.0}_x1,y1{power: 1.0}_x1,x1{power: 1.0}_x1,"t{power: 1.0, dim: 0.0}_x1",x4{power: 1.0} * d^2x1/dx0^2{power: 1.0}_x1,x4{power: 1.0} * x1{power: 1.0}_x1,x3{power: 1.0}_x1,x4{power: 1.0}_y1,y3{power: 1.0}_y1,C_y1,dy1/dx0{power: 1.0}_y1,d^2y1/dx0^2{power: 1.0}_y1,y1{power: 1.0}_y1,dx2/dx0{power: 1.0}_x2,y4{power: 1.0}_x2,"t{power: 1.0, dim: 0.0}_x2",C_x2,dx2/dx0{power: 1.0} * x4{power: 1.0}_x2,y2{power: 1.0}_x2,y3{power: 1.0}_x2,x2{power: 1.0} * dy2/dx0{power: 1.0}_x2,d^2x2/dx0^2{power: 1.0}_x2,x1{power: 1.0}_x2,d^2x2/dx0^2{power: 1.0} * x2{power: 1.0}_x2,x4{power: 1.0}_x2,d^2y1/dx0^2{power: 1.0}_x2,d^2x2/dx0^2{power: 1.0} * x3{power: 1.0}_x2,C_y2,dy2/dx0{power: 1.0}_y2,y3{power: 1.0}_y2,x2{power: 1.0}_y2,d^2y2/dx0^2{power: 1.0}_y2,y2{power: 1.0}_y2,d^2y2/dx0^2{power: 1.0} * dy4/dx0{power: 1.0}_y2,x4{power: 1.0}_y2,x4{power: 1.0} * d^2y2/dx0^2{power: 1.0}_y2,d^2x2/dx0^2{power: 1.0}_y2,dx2/dx0{power: 1.0} * d^2y2/dx0^2{power: 1.0}_y2,dx4/dx0{power: 1.0}_y2,x2{power: 1.0}_x3,C_x3,x3{power: 1.0} * d^2x3/dx0^2{power: 1.0}_x3,d^2x3/dx0^2{power: 1.0} * dy2/dx0{power: 1.0}_x3,y1{power: 1.0}_x3,y2{power: 1.0}_x3,d^2x3/dx0^2{power: 1.0}_x3,y3{power: 1.0}_x3,dx4/dx0{power: 1.0} * dx3/dx0{power: 1.0}_x3,d^2x3/dx0^2{power: 1.0} * d^2y1/dx0^2{power: 1.0}_x3,x3{power: 1.0}_x3,dx4/dx0{power: 1.0} * y3{power: 1.0}_x3,dy1/dx0{power: 1.0}_x3,dx3/dx0{power: 1.0}_x3,C_y3,d^2y3/dx0^2{power: 1.0}_y3,y4{power: 1.0}_y3,y3{power: 1.0}_y3,dy3/dx0{power: 1.0}_y3,x4{power: 1.0}_y3,y1{power: 1.0}_y3,y3{power: 1.0} * dy3/dx0{power: 1.0}_y3,"t{power: 1.0, dim: 0.0} * x2{power: 1.0}_y3",y2{power: 1.0}_y3,x2{power: 1.0} * dy3/dx0{power: 1.0}_y3,C_x4,d^2y2/dx0^2{power: 1.0} * d^2x4/dx0^2{power: 1.0}_x4,"t{power: 1.0, dim: 0.0}_x4",d^2x4/dx0^2{power: 1.0}_x4,x4{power: 1.0}_x4,d^2x4/dx0^2{power: 1.0} * dx2/dx0{power: 1.0}_x4,d^2x2/dx0^2{power: 1.0}_x4,dx4/dx0{power: 1.0}_x4,y1{power: 1.0}_x4,x3{power: 1.0}_x4,C_y4,dy4/dx0{power: 1.0}_y4,x2{power: 1.0}_y4,d^2y4/dx0^2{power: 1.0}_y4,y4{power: 1.0}_y4,"t{power: 1.0, dim: 0.0} * y3{power: 1.0}_y4","dy2/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_y4",x4{power: 1.0}_y4,y4{power: 1.0} * x1{power: 1.0}_y4,d^2y4/dx0^2{power: 1.0} * y3{power: 1.0}_y4,y3{power: 1.0}_y4
0,-2.4031920310084187e-05,-1.0,-0.055509049995182025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027877204617095825,-0.016636759330788536,0.0005487312286798328,-1.0,0.0,0.0,0.43927810383580473,0.0007851702421360202,4.3264503930705056e-07,-0.00022432945682346412,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03347841135129779,-1.0,-0.039573047943392586,-0.01251152329118138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005650078600658719,9.985316486064291e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008828523727468302,-1.0,0.000582407201642147,-0.011489256009703496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0772786566838099e-07,-1.0,9.384612725757256e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00653648975097695,-1.0,0.032402561303478926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.00683225424206252,0.0,0.0,-1.0,0.02237866697904608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003814150339364298,0.0,-1.0,-0.012865447953783846,-1.0,0.0,0.0,-0.013204036077361734,0.0,0.06876492014948898,-0.03667033131511013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068423048828206105,0.0,0.0,0.0,-1.0,-0.01121829459874731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2843755063600733e-06,0.0,-1.0,-7.608558575246522e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008311527125038786,-1.0,0.0,-0.01066192543536949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013320390596451308,0.0,0.0,-1.0,-0.030351659853987134,0.0,0.0,0.0,0.0,0.0,-0.00653648975097695,-1.0,0.032402561303478926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0011972504394503175,0.0,0.0,0.0,0.0,-0.006297850693548643,4.487581622066077e-07,-1.0,0.0,0.0,0.027877204617095825,-0.016636759330788536,0.0005487312286798328,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.013204036077361734,0.0,0.06876492014948898,-0.03667033131511013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.588773970248032e-06,0.0,0.0,0.0,0.0,0.0,-1.0,-5.8678774447982355e-06,0.0,0.0,0.0,0.0,0.0,-0.004327451474967174,0.0,0.0,0.010879183325893445,0.0017948887264212046,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019427341238677353,0.0,0.0,0.0,-1.0,-0.0005239494000424548,0.00010497342448213987,1.2817007865492096,0.0,0.0,0.0,0.013320390596451308,0.0,0.0,-1.0,-0.030351659853987134,0.0,0.0,0.0,0.0,0.0,0.006552500206959128,0.0,0.0,-1.0,-0.025572909125071312,-9.369603583376577e-06,0.0,0.0,0.0,0.0,0.0
3,0.0011972504394503168,0.0,0.0,0.0,0.0,-0.006297850693548644,4.4875816220661543e-07,-1.0,0.0,0.0,0.027877204617095825,-0.016636759330788536,0.0005487312286798328,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.013204036077361734,0.0,0.06876492014948898,-0.03667033131511013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006501164141621512,-1.0,0.0,-0.0356465116024744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005650078600658719,9.985316486064291e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008311527125038786,-1.0,0.0,-0.01066192543536949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013320390596451308,0.0,0.0,-1.0,-0.030351659853987134,0.0,0.0,0.0,0.0,0.0,-0.00653648975097695,-1.0,0.032402561303478926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.001312793082271841,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015187758823123988,0.0,0.0,0.0,0.003814150339364298,0.0,-1.0,-0.012865447953783846,0.0,0.0,0.0,9.571960889419736e-06,0.0,0.0,0.0,0.4540395509550244,-1.0,0.0,0.0,0.0,0.0,0.0,0.00028779172562940647,0.0,0.0,0.0,0.4264595740141161,-0.00047162171431775157,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.0017503459118186876,0.0,0.0,0.0,0.0,-1.0,0.0022165684166900396,0.0,0.0,0.0,0.0,0.0,0.0,0.008311527125038786,-1.0,0.0,-0.01066192543536949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0772786566838099e-07,-1.0,9.384612725757256e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001748423107816983,-1.0,0.0,0.0,0.0,0.0,-0.0032373941804832327,0.0,0.0,0.0,0.0
5,-2.4031920310084187e-05,-1.0,-0.055509049995182025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003814150339364298,0.0,-1.0,-0.012865447953783846,0.43927810383580457,0.0007851702421359447,4.3264503930702695e-07,-0.00022432945682344458,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8524392920317196e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030495810634149716,-1.0,-8.022861119838177e-05,0.0,-0.0017503459118186876,0.0,0.0,0.0,0.0,-1.0,0.0022165684166900396,0.0,0.0,0.0,0.0,0.0,0.0,0.00019427341238677616,0.0,0.0,0.0,-1.0,-0.0005239494000425403,0.00010497342448225737,1.2817007865492092,0.0,0.0,0.0,0.013320390596451308,0.0,0.0,-1.0,-0.030351659853987134,0.0,0.0,0.0,0.0,0.0,0.011091700115885856,0.0,0.0,-1.0,-0.026560023904062282,-1.2549716221969583e-05,0.0,-0.00917288386251508,0.0,0.0,0.0
6,0.001312793082271841,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015187758823123988,0.0,0.0,0.0,0.003814150339364298,0.0,-1.0,-0.012865447953783846,0.43927810383580473,0.0007851702421360202,4.3264503930705056e-07,-0.00022432945682346412,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026163864768326488,-1.0,-0.03371739824958337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017503459118186876,0.0,0.0,0.0,0.0,-1.0,0.0022165684166900396,0.0,0.0,0.0,0.0,0.0,0.0,0.00646471817108605,0.0,0.0,0.0,-1.0,-0.03464054869530316,0.028500378056815368,0.0,1.6906010596012217e-05,0.0,0.0,0.013320390596451308,0.0,0.0,-1.0,-0.030351659853987134,0.0,0.0,0.0,0.0,0.0,0.011091700115885951,0.0,0.0,-1.0,-0.02656002390405982,-1.2549716221968882e-05,0.0,-0.009172883862516709,0.0,0.0,0.0
7,0.001312793082271841,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015187758823123988,0.0,0.03262909803218244,0.0,-0.014699693331242665,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0016764730127198507,0.0,0.0,0.0,0.0,-1.0,0.008425235936722631,0.0,0.0,0.0,0.0,0.00028779172562939595,0.0,0.0,0.0,0.42645957401411666,-0.00047162171431773433,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.004327451474966717,0.0,0.0,0.010879183325891821,0.0017948887264212527,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00646471817108605,0.0,0.0,0.0,-1.0,-0.03464054869530316,0.028500378056815368,0.0,1.6906010596012217e-05,0.0,0.0,0.013320390596451308,0.0,0.0,-1.0,-0.030351659853987134,0.0,0.0,0.0,0.0,0.0,0.002131654275426661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047519223992181746,-1.0,0.0
8,-0.00683225424206252,0.0,0.0,-1.0,0.02237866697904608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003814150339364298,0.0,-1.0,-0.012865447953783846,-1.0,0.0,0.0,-0.013204036077361734,0.0,0.06876492014948898,-0.03667033131511013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028779172562940647,0.0,0.0,0.0,0.4264595740141161,-0.00047162171431775157,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.741022706410094e-05,0.0,0.0,0.0,0.0,0.0,-3.501515749698311e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.00019427341238677353,0.0,0.0,0.0,-1.0,-0.0005239494000424548,0.00010497342448213987,1.2817007865492096,0.0,0.0,0.0,0.013320390596451308,0.0,0.0,-1.0,-0.030351659853987134,0.0,0.0,0.0,0.0,0.0,0.002131654275426661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047519223992181746,-1.0,0.0
9,0.0015507800460888713,0.0,0.0,0.0,0.0,-0.006820733259584496,0.0,-1.0,0.0,-0.0011966316760788013,0.0,0.0,0.003814150339364298,0.0,-1.0,-0.012865447953783846,0.0,0.0,0.0,0.0011378670183103555,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.002610148473485517,0.0,0.0,-3.8524392920317196e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030495810634149716,-1.0,-8.022861119838177e-05,0.0,-0.004327451474966717,0.0,0.0,0.010879183325891821,0.0017948887264212527,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005915532786827592,0.0,0.0,0.0,-1.0,-0.001326422364416414,0.0,1.2817177721783715,0.0,0.0,0.0,2.577410015146247e-07,0.0,0.0,0.0,0.0,-1.0,0.0005073991201373473,0.0,0.0,0.0,0.006552500206959128,0.0,0.0,-1.0,-0.025572909125071312,-9.369603583376577e-06,0.0,0.0,0.0,0.0,0.0
10,-2.4031920310084187e-05,-1.0,-0.055509049995182025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003814150339364298,0.0,-1.0,-0.012865447953783846,0.43927810383580473,0.0007851702421360202,4.3264503930705056e-07,-0.00022432945682346412,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028779172562939595,0.0,0.0,0.0,0.42645957401411666,-0.00047162171431773433,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.004327451474966717,0.0,0.0,0.010879183325891821,0.0017948887264212527,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008311527125038786,-1.0,0.0,-0.01066192543536949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007577326228988941,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.025397460871828117,0.0,0.002131654275426661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047519223992181746,-1.0,0.0
11,-0.00683225424206252,0.0,0.0,-1.0,0.02237866697904608,0.0,0.0,0.0,0.0,0.0,0.027877204617095825,-0.016636759330788536,0.0005487312286798328,-1.0,0.0,0.0,0.0,0.0,0.0,-9.651694201678615e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028040721806998573,-1.0,0.00028779172562939595,0.0,0.0,0.0,0.42645957401411666,-0.00047162171431773433,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.0017503459118186876,0.0,0.0,0.0,0.0,-1.0,0.0022165684166900396,0.0,0.0,0.0,0.0,0.0,0.0,0.008311527125038786,-1.0,0.0,-0.01066192543536949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013320390596451308,0.0,0.0,-1.0,-0.030351659853987134,0.0,0.0,0.0,0.0,0.0,0.011091700115885447,0.0,0.0,-1.0,-0.026560023904053084,-1.2549716221966217e-05,0.0,-0.009172883862519562,0.0,0.0,0.0
12,5.13194450482753e-05,-1.0,0.0,0.0,0.0,0.0,-3.9331608761358095e-07,0.0,0.0,0.0,0.03262909803218244,0.0,-0.014699693331242665,-1.0,0.0,0.0,-1.0,0.0,6.102217934125666e-06,-0.0007042784143803423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068423048828206105,0.0,0.0,0.0,-1.0,-0.01121829459874731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.728493140631995e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.200778754920224e-07,-1.8749812776328147e-05,0.0,0.0,-0.005192390655157552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008533908499212315,-1.0,0.0008575534515454064,0.0,-1.9386115279765866e-06,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0037997278350717003,0.0005786140140940379,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007293352090703689
13,0.001312793082271841,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015187758823123988,0.0,0.0,0.0,0.003814150339364298,0.0,-1.0,-0.012865447953783846,-1.0,0.0,0.0,-0.013204036077360861,0.0,0.06876492014948801,-0.0366703313151105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028779172562940647,0.0,0.0,0.0,0.4264595740141161,-0.00047162171431775157,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.0004531855709511292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1568451825088232,-1.0,0.00019427341238680606,0.0,0.0,0.0,-1.0,-0.0005239494000425189,0.00010497342448212394,1.2817007865492096,0.0,0.0,0.0,0.007577326228988941,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.025397460871828117,0.0,-0.0001748423107816983,-1.0,0.0,0.0,0.0,0.0,-0.0032373941804832327,0.0,0.0,0.0,0.0
