,x1{power: 1.0}_x1,C_x1,d^2x1/dx0^2{power: 1.0}_x1,"t{power: 1.0, dim: 0.0}_x1","t{power: 1.0, dim: 0.0} * d^2y1/dx0^2{power: 1.0}_x1",y1{power: 1.0}_y1,C_y1,d^2y1/dx0^2{power: 1.0}_y1,x1{power: 1.0} * y1{power: 1.0}_y1,dy1/dx0{power: 1.0}_y1,"t{power: 1.0, dim: 0.0}_y1",y1{power: 1.0} * dy1/dx0{power: 1.0}_y1
0,-0.010828337178327166,0.0035185739966783407,-1.0,0.0,0.0,-0.009898734227305087,0.0068910344034074636,-1.0,0.0,0.0,0.0,0.0
1,-0.010828337178327166,0.0035185739966783407,-1.0,0.0,0.0,0.0,-0.018184316159605265,0.0,0.08272131452958136,-1.0,0.0,0.0
2,-0.011169170055343642,0.0035024135026080973,-1.0,1.2529543310760457e-06,0.0,0.0,-2.6296500075071315e-05,0.0,0.0,0.701696800967289,4.187419685771516e-07,-1.0
3,0.0,3.847830198720565e-06,-1.0,0.0,9.248160820281743e-05,0.008740281012133548,-0.0058068140127400985,0.0,0.0,-1.0,0.0,0.0
