TITLE="T"
VARIABLES="ts","tc","Tr","Tm"
0	-1.2	24.89599609	24.86219363
0.002	-1.198	24.87158203	24.86132621
0.004	-1.196	24.83955078	24.86204427
0.006	-1.194	24.83955078	24.86204427
0.008	-1.192	24.87617188	24.86252298
0.01	-1.19	24.88378906	24.86291169
0.012	-1.188	24.86396484	24.86291169
0.014	-1.186	24.859375	24.86243298
0.016	-1.184	24.859375	24.86228362
0.018	-1.182	24.83955078	24.86213427
0.02	-1.18	24.87158203	24.86300169
0.022	-1.178	24.86396484	24.86300169
0.024	-1.176	24.82734375	24.86228362
0.026	-1.174	24.859375	24.86362975
0.028	-1.172	24.83955078	24.86348039
0.03	-1.17	24.86396484	24.86410846
0.032	-1.168	24.88378906	24.86434781
0.034	-1.166	24.85175781	24.86434781
0.036	-1.164	24.859375	24.86497587
0.038	-1.162	24.87617188	24.86506587
0.04	-1.16	24.81513672	24.86497587
0.042	-1.158	24.89599609	24.86617264
0.044	-1.156	24.81513672	24.86545458
0.046	-1.154	24.859375	24.86751877
0.048	-1.152	24.859375	24.8668907
0.05	-1.15	24.90820313	24.86650199
0.052	-1.148	24.83955078	24.86650199
0.054	-1.146	24.88378906	24.86626264
0.056	-1.144	24.859375	24.86602328
0.058	-1.142	24.83955078	24.86674134
0.06	-1.14	24.85175781	24.86784812
0.062	-1.138	24.87617188	24.86775812
0.064	-1.136	24.86396484	24.86704006
0.066	-1.134	24.88837891	24.86742877
0.068	-1.132	24.87158203	24.86662071
0.07	-1.13	24.86396484	24.86575329
0.072	-1.128	24.88378906	24.86527459
0.074	-1.126	24.83955078	24.86416782
0.076	-1.124	24.82734375	24.86479588
0.078	-1.122	24.85175781	24.86503523
0.08	-1.12	24.84716797	24.86551394
0.082	-1.118	24.88378906	24.86599265
0.084	-1.116	24.82734375	24.86584329
0.086	-1.114	24.87158203	24.86536458
0.088	-1.112	24.89599609	24.86497587
0.09	-1.11	24.88378906	24.86473652
0.092	-1.108	24.88378906	24.86458716
0.094	-1.106	24.90820313	24.86419845
0.096	-1.104	24.79072266	24.86371975
0.098	-1.102	24.90820313	24.86602328
0.1	-1.1	24.85175781	72.20149301
0.102	-1.098	24.85175781	72.20234375
0.104	-1.096	24.90820313	72.202109
0.106	-1.094	24.83955078	72.202109
